case,top_crno,top_corpNm,top_region,top_addr,top_sicNm,affiliate_crno,affiliate_corpNm,affiliate_region,affiliate_addr,affiliate_sicNm,subsidiary_name,subsidiary_region,subsidiary_addr,subsidiary_bizCtt,domestic,name_norm,대분류,top_대분류,affiliate_대분류,subsidiary_대분류
1,1101110003353,일광이앤씨(주),경기,"경기도 성남시 분당구 돌마로 48 (구미동, 구미동후성빌딩) 5층",기타 토목시설물 건설업,1846110000319,한국내화(주),충남,충청남도 당진시 송산면 무수들길 370,정형 내화 요업제품 제조업,,,,,,,부동산·건설;제조,부동산·건설,제조,
1,1101110003353,일광이앤씨(주),경기,"경기도 성남시 분당구 돌마로 48 (구미동, 구미동후성빌딩) 5층",기타 토목시설물 건설업,2301110052355,(주)한텍,울산,울산광역시 울주군 온산읍 연자로 51,일반 목적용 기계 제조업,,,,,,,부동산·건설;제조,부동산·건설,제조,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101110004632,(주)LX인터내셔널,서울,서울특별시 종로구 새문안로 58 LG광화문빌딩,상품 종합 도매업,,,,,,,금융;유통·물류,금융,유통·물류,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101110192180,엘지이노텍(주),서울,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크,그 외 기타 전자부품 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101110208127,(주)엘엑스판토스,서울,서울특별시 종로구 새문안로 58,화물운송 중개_ 대리 및 관련 서비스업,,,,,,,금융;서비스;유통·물류,금융,서비스;유통·물류,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101110393134,엘지디스플레이(주),서울,서울특별시 영등포구 여의대로 128 LG트윈타워 (동관 12층),액정 표시장치 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101111144297,(주)엘지헬로비전,서울,"서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워)",텔레비전 방송업,,,,,,,금융;IT·미디어,금융,IT·미디어,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101111296676,(주)엘지유플러스,서울,서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥,무선 및 위성 통신업,,,,,,,금융;IT·미디어,금융,IT·미디어,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101111655393,(주)로보스타,경기,경기도 안산시 상록구 수인로 700,특수 목적용 기계 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101112487050,LG전자(주),서울,서울특별시 영등포구 여의대로 128 LG트윈타워,기타 가정용 전기기기 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1101114071207,(주)엘지하우시스,서울,서울특별시 중구 후암로 98 LG서울역빌딩,플라스틱제품 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1311110028801,(주)하이프라자,서울,서울특별시 강서구 마곡중앙5로 18,가전제품 및 부품 도매업,,,,,,,금융;모름,금융,모름,
1,1101110003543,(주)LG,서울,서울특별시 영등포구  여의대로 128,지주회사,1545110032401,우지막코리아주식회사,충북,충청북도 음성군 삼성면 대성로 259,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,,,,,,금융;모름,금융,모름,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1101110108484,(주)대한항공,서울,서울특별시 강서구 하늘길 260,항공 여객 운송업,,,,,,,유통·물류,유통·물류,유통·물류,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1101112240169,(주)KAL호텔네트워크,서울,"서울특별시 강서구 하늘길 260 (공항동, 대한항공)",호텔업,,,,,,,유통·물류;모름,유통·물류,모름,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1101115197193,한진칼(주),서울,서울특별시 중구 서소문로 117,지주회사,,,,,,,유통·물류;금융,유통·물류,금융,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1201110454976,(주)진에어,서울,서울특별시 강서구 공항대로 453,항공 여객 운송업,,,,,,,유통·물류;모름,유통·물류,모름,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1201110587462,(주)왕산레저개발,인천,인천광역시 중구 왕산마리나길 143,그 외 기타 스포츠시설 운영업,,,,,,,유통·물류;모름,유통·물류,모름,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1201110730821,한진인천컨테이너터미널(주),인천,인천 연수구 인천신항대로 777,항구 및 기타 해상 터미널 운영업,,,,,,,유통·물류;모름,유통·물류,모름,
1,1101110003668,(주)한진,서울,서울특별시 중구 남대문로 63 한진빌딩,도로 화물 운송업,1313110054589,평택컨테이너터미날(주),경기,경기도 평택시 포승읍 평택항만길 181-21,기타 운송관련 서비스업,,,,,,,유통·물류;모름,유통·물류,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1101110381387,(주)E1,서울,서울특별시 용산구 한강대로 92 LS용산타워,기체연료 및 관련제품 도매업,,,,,,,금융;유통·물류;에너지·환경,금융,유통·물류;에너지·환경,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1101110520076,엘에스일렉트릭 주식회사,경기,경기도 안양시 동안구  엘에스로 127 LS타워,변압기 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1101113359985,엘에스글로벌인코퍼레이티드(주),경기,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,1차 금속제품 도매업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1101115129881,(주)베스트토요타,서울,- 주소 : 서울 용산구 한강대로 92 (한강로2가 LS용산타워1층) - 전화 : 02) 2122-7701 - 홈페이지 : http://www.toyotayongsan.co.kr,자동차 신품 판매업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1101116708494,(주)예스코,서울,서울특별시 성동구 자동차시장길 23,연료용 가스 제조 및 배관공급업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1301110008797,(주)지앤피,충북,충청북도 충주시 국원대로 448,기타 절연선 및 케이블 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110000567,가온전선(주),경기,경기도 군포시 엘에스로 45번길 120,절연선 및 케이블 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110168349,엘에스엠트론(주),경기,경기도 안양시 동안구 LS로 127,농업 및 임업용 기계 제조업,,,,,,,금융;제조;식품·농업,금융,제조;식품·농업,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110168357,엘에스전선(주),경기,경기도 안양시 동안구 엘에스로 127 LS타워,기타 절연선 및 케이블 제조업,,,,,,,금융;제조,금융,제조,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110411706,엘에스전선아시아(주),강원,강원특별자치도 동해시 대동로 215,기타 절연선 및 케이블 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110474316,엘에스에이홀딩스(주),경기,"경기도 안양시 동안구 시민대로 260, 20층 (관양동, 안양금융센터A.F.C)",그 외 자동차용 신품 부품 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110474647,엘에스오토모티브테크놀로지스(주),경기,"경기도 안양시 동안구 시민대로 260 (관양동, 안양금융센터A.F.C) 20층",그 외 자동차용 신품 부품 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1341110480602,엘에스이브이코리아(주),경기,경기도 군포시 공단로140번길 27,자동차용 신품 전기장치 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1350110054119,(주)토리컴,충남,충청남도 아산시 둔포면 아산밸리동로 78,"기타 비철금속 제련, 정련 및 합금 제조업",,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1546110008012,(주)지알엠,경기,경기도 김포시 통진읍 김포대로 1979,"비철금속 제련, 정련 및 합금 제조업",,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1701110178807,엘에스메카피온(주),대구,대구광역시 달서구 호산동로 12-9,전동기 및 발전기 제조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,1801110044717,(주)엘에스네트웍스,서울,서울특별시 용산구 한강대로 92 LS용산타워 3층,신발 소매업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,2101110047938,캐스코(주),전북,전북특별자치도 정읍시 북면 3산단1길 24,선철주물 주조업,,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,2301110058436,엘에스니꼬동제련(주),울산,울산광역시 울주군 온산읍 산암로 148,"동 제련, 정련 및 합금 제조업",,,,,,,금융;모름,금융,모름,
1,1101110003965,(주)LS,서울,서울특별시 용산구 한강대로 92 LS용산타워 -,지주회사,2850110157251,한성피씨건설(주),경기,경기도 성남시 분당구 판교역로146번길 20 (백현동) 13층,건물 건설업,,,,,,,금융;모름,금융,모름,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101110028848,(주)신세계,서울,서울특별시 중구  소공로 63 (충무로1가) 신세계백화점건물 (주)신세계,백화점,,,,,,,서비스;유통·물류,서비스,유통·물류,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101110167498,주식회사 이마트에브리데이,서울,"서울특별시 성동구 성수일로 56 (성수동2가, 성수동BY센터)8,9,10층",종합 소매업,,,,,,,서비스;유통·물류,서비스,유통·물류,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101110282402,(주)신세계인터내셔날,서울,서울특별시 강남구 도산대로 449 -,남녀용 겉옷 및 셔츠 도매업,,,,,,,서비스;유통·물류,서비스,유통·물류,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101110305288,(주)신세계푸드,서울,"서울특별시 성동구 성수일로 56 성수동BY센터 4-7층(성수동2가, 백영 성수빌딩)",기관 구내식당업,,,,,,,서비스;식품·농업,서비스,식품·농업,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101110873102,(주)신세계까사,서울,"서울특별시 중구 남대문시장10길 2 (회현동1가, MESA)",가구 소매업,,,,,,,서비스;유통·물류,서비스,유통·물류,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101113239228,(주)신세계사이먼,서울,"서울특별시 강남구 도산대로 458 (청담동, 리츠타워 9층)",생활용품 도매업,,,,,,,서비스;모름,서비스,모름,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101114594952,(주)이마트,서울,서울특별시 중구 세종대로7길 37,종합 소매업,,,,,,,서비스;유통·물류,서비스,유통·물류,
1,1101110003999,(주)조선호텔앤리조트,서울,"서울특별시 중구 소공로 106 (소공동, 웨스턴 조선 호텔)",호텔업,1101115284198,(주)신세계프라퍼티,서울,서울시 강남구 테헤란로 231 22층,기타 부동산 개발 및 공급업,,,,,,,서비스;모름,서비스,모름,
