Unnamed: 0,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
579,1101110033722,롯데푸드(주),"LOTTE FOOD CO.,LTD.",롯데푸드,"[""이진성""]",1078111210.0,서울특별시 영등포구 양평로19길 19 -,,www.lottefoods.co.kr,02-3469-3114,19580110.0,1940,20260914,0
590,1101110034233,한국앤컴퍼니(주),"HANKOOK & COMPANY CO., LTD.",한국앤컴퍼니,"[""박종호"", ""김준현""]",2208102784.0,경기도 성남시 분당구 판교로 286 -,,http://www.hankook-technologygroup.com,031-5178-7000,19410510.0,1226,20260914,1
593,1101110034308,삼양식품(주),Samyang Foods Inc.,삼양식품,"[""김정수"", ""김동찬""]",1028105450.0,서울특별시 중구 퇴계로159 삼양라운드스퀘어엔타워,,www.samyangfoods.com,02-940-3000,19610915.0,3025,20260914,1
598,1101110034960,(주)신도리코,"SINDOH CO.,LTD",신도리코,"[""서동규""]",2188100328.0,서울특별시 성동구  성수이로24길 3 (주)신도리코,,www.sindoh.com,02-460-1114,19600707.0,303,20260914,1
599,1101110035108,(주)방림,"PANGRIM CO.,LTD",방림,"[""서재희""]",1078111490.0,서울특별시 마포구  월드컵북로 402 케이지아이티센터 18층,,www.pangrim.com,02-2085-2114,19621205.0,222,20260914,1
600,1101110035132,케이지모빌리티(주),KG Mobility Corp.,KG모빌리티,"[""곽재선"", ""황기영""]",1258114248.0,경기도 평택시  동삭로 455-12,,www.kg-mobility.com,031-610-1114,19621206.0,4126,20260914,1
604,1101110035794,(주)세아베스틸지주,SeAH Besteel Holdings Corporation,세아베스틸지주,"[""이태성"", ""김수호""]",1138106798.0,서울시 마포구 양화로 45,,www.seahbesteel.co.kr,02-6970-2021,19550204.0,52,20260914,1
605,1101110035835,대한전선(주),"Taihan Cable & Solution Co., Ltd.",대한전선,"[""송종민""]",1198110062.0,경기도 안양시 동안구 관양동 1746-2 대한스마트타워,,www.taihan.com,02-316-9114,19550221.0,1382,20260914,1
607,1101110035893,현대해상화재보험(주),"HYUNDAIMARINE&FIREINSURANCECO.,LTD.",현대해상,"[""이석현""]",1028132035.0,서울 종로구 세종로 현대해상화재보험빌딩,,www.hi.co.kr,02-1588-5656,19550305.0,3987,20260914,1
610,1101110036148,대주산업(주),Daejoo Inc.,대주산업,"[""정석원""]",2078139347.0,서울특별시 광진구 천호대로 549 20층,,www.daejooinc.com,02-6416-7226,19620116.0,179,20260914,0
618,1101110036396,(주)에이프로젠바이오로직스,Aprogen Biologics Inc.,에이프로젠바이오로직스,"[""김재섭"", ""김정출""]",2188100518.0,"서울특별시 송파구 백제고분로 480 4층 (방이동, 풍문빌딩)",,www.aprogen-pharm.com,02-561-4011,19601203.0,445,20260914,1
621,1101110036502,코오롱글로벌(주),"KolonGlobalCorporation CO.,LTD",코오롱글로벌,"[""김영범""]",1208150012.0,경기도 과천시 코오롱로 11 코오롱타워,,www.kolonglobal.com,032-420-9111,19601228.0,3273,20260914,1
628,1101110037005,(주)한독,HANDOK Inc.,한독,"[""김영진"", ""백진기""]",2208100530.0,서울특별시 강남구  테헤란로 132,,www.handok.co.kr,02-527-5114,19540701.0,951,20260914,1
630,1101110037112,SK증권(주),"SK SECURITIES CO.,LTD",SK증권,"[""전우종"", ""정준호""]",1168136307.0,서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩,,www.sks.co.kr,02-3773-8245,19550730.0,838,20260914,1
642,1101110037740,(주)도화엔지니어링,"DOHWA ENGINEERING Co., Ltd.",도화엔지니어링,"[""박승우"", ""곽준상"", ""손영일"", ""김덕구""]",2118108009.0,서울특별시 강남구  삼성로 438 도화타워,,www.dohwa.co.kr,02-6323-3032,19620505.0,2912,20260914,1
645,1101110037823,쌍용씨앤이주식회사,"SSANGYONGC&E.CO.,LTD.",쌍용씨앤이,"[""홍사승"", ""이현준""]",2028133033.0,서울특별시 중구 수표로 34 씨티센터타워 7~9층,,www.ssangyongcement.co.kr,02-2270-5114,19620514.0,1091,20260914,0
646,1101110037849,서울석유(주),"SEOULOIL  Co., Ltd",서울석유,"[""김의진""]",2038146598.0,서울특별시 중구 장충단로 202,,,02-3406-7100,19620523.0,0,20260914,0
649,1101110037998,기아(주),KIA CORPORATION,기아,"[""송호성"", ""송민수""]",1198102316.0,서울특별시 서초구 헌릉로 12 기아자동차,,www.kia.co.kr,02-3464-1114,19441210.0,36566,20260914,1
651,1101110038061,신송홀딩스(주),SINGSONGHOLDINGS,신송홀딩스,"[""조갑주""]",1168104391.0,서울특별시 영등포구 여의나루로 53-1,,www.singsongholdings.com,027801400,19701105.0,18,20260914,1
652,1101110038326,(주)한국종합기술,Korea Engineering Consultants Corp.,한국종합기술,"[""김한영""]",1298120591.0,경기도 하남시 덕풍동로 111-21 (덕풍동),,www.kecc.co.kr,02-2049-2517,19630309.0,1907,20260914,1
659,1101110038805,에스케이에코플랜트 (주),"SK ecoplant Co., Ltd.",에스케이에코플랜트,"[""장동현"", ""김영식""]",1018134928.0,"서울특별시 종로구 율곡로2길 19 (수송동, 수송스퀘어) SK에코플랜트 IR팀",,www.skecoplant.com,02-3700-7114,19620221.0,3708,20260914,0
665,1101110039209,(주)디아이,DI CORPORATION,디아이,"[""박원호"", ""조윤형""]",2118124974.0,서울특별시 강남구  논현로 703,,www.di.co.kr,02-546-5501,19610316.0,171,20260914,1
672,1101110040165,한일홀딩스(주),"HANIL HOLDINGS CO.,LTD.",한일홀딩스,"[""허기호"", ""박지훈""]",2208103255.0,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,,www.hanil.com,02-550-7901,19611228.0,24,20260914,1
682,1101110040793,태경케미컬 주식회사,"TAEKYUNG CHEMICAL CO.,LTD",태경케미컬,"[""박기환""]",2208110227.0,서울특별시 강서구  공항대로 467 (등촌동),,www.taekyungchem.co.kr,02-3661-8011,19701111.0,103,20260914,1
684,1101110041501,유니온스틸(주),UNION STEEL,유니온스틸,"[""장세욱"", ""이용수""]",1028118542.0,서울특별시 중구  을지로5길 19,,www.unionsteel.co.kr,02-2222-0114,19621210.0,943,20260914,0
687,1101110041634,삼부토건(주),"SAMBU CONSTRUCTION CO.,LTD",삼부토건,"[""오일록""]",1048100771.0,서울특별시 종로구 종로41길 25 한덕빌딩 8-10층,,www.sambu.co.kr,02-2036-8000,19550514.0,317,20260914,1
690,1101110041717,일신방직(주),"ILSHIN SPINNING CO.,LTD",일신방직,"[""김정수""]",1168140780.0,서울특별시 영등포구  은행로 11,,www.ilshin.co.kr,02-3774-0114,19511103.0,573,20260914,1
695,1101110042278,(주)사조대림,SAJODAERIM CORPORATION,사조대림,"[""김상훈""]",1148134190.0,서울특별시 서초구 남부순환로 2159,,dr.sajo.co.kr,02-3470-6000,19640501.0,828,20260914,1
696,1101110042393,(주)아이에이치큐,"IHQ, INC",아이에이치큐,"[""박종철""]",2118120395.0,서울특별시 강서구 강서로 501-8 (가양동),,www.ihq.co.kr,02-6005-6000,19620824.0,95,20260914,0
700,1101110042492,유안타증권(주),"Yuanta Securities Korea Co., Ltd.",유안타증권,"[""뤄즈펑""]",1168134293.0,서울특별시 영등포구 국제금융로 39 여의도동 앵커원,,www.yuantakorea.com,02-3770-2000,19620604.0,1777,20260914,1
707,1101110042880,SNT다이내믹스(주),"SNT DYNAMICS CO.,Ltd",SNT다이내믹스,"[""박재석""]",1058132752.0,경상남도 창원시 성산구  남면로 599,,www.hisntd.com,055-280-5000,19590401.0,381,20260914,1
708,1101110042955,대신증권(주),"DAISHIN SECURITIES CO.,LTD",대신증권,"[""진승욱""]",1168109076.0,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,,www.daishin.com,02-769-2000,19620727.0,1432,20260914,1
711,1101110043127,영진약품(주),"YUNGJIN PHARM. CO., LTD",영진약품,"[""이기수""]",2188100352.0,서울특별시 송파구 올림픽로35다길 13 국민연금 잠실사옥 2~3층,,www.yungjin.co.kr,02-2041-8200,19620716.0,626,20260914,1
716,1101110043870,동화약품(주),"DONGWHA PHARM.CO.,LTD",동화약품,"[""유준하"", ""윤인호""]",1108100102.0,서울특별시 중구 서소문로9길 20 -,,www.dong-wha.co.kr,02-2021-9300,18970925.0,838,20260914,1
724,1101110045347,제이스코홀딩스(주),J Steel Company Holdings Inc.,제이스코홀딩스,"[""한상민""]",1348115426.0,"경기도 안산시 단원구  시화로 60, 301 (성곡동, 시화공단4다)",,www.jscoholdings.co.kr,031-499-0776,19640718.0,51,20260914,0
732,1101110046197,(주)모헨즈,"Mohenz. Co., Ltd",모헨즈,"[""김형민""]",3128115972.0,충남 충남시 풍세면 남관리 195,,www.imohenz.com,02  -571 -3011,19701124.0,70,20260914,0
733,1101110046204,동원수산(주),"DONGWON FISHERIES CO.,LTD",동원수산,"[""WANG KI YONG JR"", ""왕인상""]",2208109792.0,서울특별시 마포구 독막로8길 38 동하빌딩 4층,,www.dongwonfish.co.kr,02-528-8000,19700505.0,195,20260914,1
741,1101110047864,(주)신흥,"SHINHUNG CO.,LTD",신흥,"[""문현기""]",1148143063.0,서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀,,www.shinhung.co.kr,02-6366-2000,19641113.0,208,20260914,1
742,1101110048002,(주)SG세계물산,SG CORPORATION,SG세계물산,"[""이의범""]",1198101073.0,"서울특별시 금천구 벚꽃로 278 6층(가산동,에스제이테크노빌)",,www.sgsegye.com,02-850-5191,19641120.0,101,20260914,1
743,1101110048143,이연제약(주),"REYON PHARMACEUTICAL CO., LTD",이연제약,"[""정순옥"", ""유용환""]",1068100516.0,"서울특별시 강남구 테헤란로 620 에이동 12층 (대치동, 미래에셋타워)",,reyonpharm.co.kr,02-793-5557,19641125.0,457,20260914,1
749,1101110048490,한국석유공업(주),KOREA PETROLEUM INDUSTRIES COMPANY,한국석유공업,"[""강승모"", ""송상호""]",1068103639.0,서울특별시 용산구  이촌로 166,,www.koreapetroleum.com,02-799-3114,19641211.0,241,20260914,1
751,1101110048987,한일철강(주),"HANIL IRON & STEEL CO.,LTD",한일철강,"[""엄정헌""]",2018144712.0,서울특별시 중구  퇴계로27길 28 (한영빌딩 9층),,www.hanilsteel.co.kr,02-2267-6161,19571205.0,126,20260914,1
770,1101110051493,중앙일보(주),Joongang Ilbo,중앙일보,"[""박장희""]",1108100999.0,서울특별시 마포구 상암산로 48-6,,www.joongang.co.kr,751-9778,19650317.0,687,20260914,0
787,1101110054520,이화전기공업(주),"EHWA TECHNOLOGIES INFORMATION CO., LTD.",이화전기공업,"[""백성현""]",2158104548.0,서울특별시 강남구  논현로 746 석호빌딩,,www.eti21.com,02-3440-0276,19650603.0,183,20260914,0
788,1101110054760,(주)남성,NAMSUNG CORPORATION,남성,"[""윤성호""]",1138107079.0,서울특별시 금천구 디지털로 130 남성프라자 15층,,www.namsung.com,02-2109-1550,19650610.0,60,20260914,1
806,1101110057574,(주)농심,"NONGSHIM CO.,LTD",농심,"[""조용철""]",1188103914.0,서울특별시 동작구  여의대방로 112,,www.nongshim.com,02-820-7114,19650918.0,5501,20260914,1
831,1101110061228,(주)삼일씨엔에스,"SAMIL C&S CO.,LTD",삼일씨엔에스,"[""배강열"", ""장기철"", ""문용진""]",1028137869.0,"경기도 화성시 동탄대로23길 121 21층(영천동, 동탄우미뉴브)",,www.esamil.com,031-8080-6725,19651231.0,231,20260914,1
835,1101110061765,우리엔터프라이즈(주),"WOOREE ENTERPRISE CO.,LTD",우리엔터프라이즈,"[""윤지용"", ""엄태욱""]",1198107096.0,경기도 안산시 단원구  성곡로 79,,www.wooree.co.kr,031 -492 -1012,19660118.0,47,20260914,0
854,1101110063779,깨끗한나라(주),"KleanNara Co., Ltd.",깨끗한나라,"[""이동열"", ""최현수""]",2018112618.0,서울특별시 용산구 한남대로 98 일신빌딩 4층,,www.kleannara.com,02-2270-9200,19660307.0,599,20260914,1
863,1101110065395,현대비앤지스틸(주),"HYUNDAI BNG STEEL CO., LTD",현대비앤지스틸,"[""정일선"", ""전무"", ""김성문""]",1208128432.0,경상남도 창원시 성산구  적현로 124,,www.hyundai-bngsteel.com,055-268-4114,19660407.0,476,20260914,1
903,1101110070815,시그네틱스(주),Signetics Corp.,시그네틱스,"[""심재석""]",1098100780.0,경기도 파주시 탄현면 평화로 711,,www.signetics.com,031-940-7400,19660912.0,123,20260914,0
911,1101110071756,(주)렉스엘이앤지,"REX-L ENG CO., LTD.",렉스엘이앤지,"[""최동열""]",1198102368.0,서울특별시 동작구 신대방1가길 38105-801,,www.kiryung.co.kr,02  -3282-2231,19661027.0,11,20260914,0
915,1101110072572,(주)네오퍼플,"NEO PURPLE CO.,Ltd.",네오퍼플,"[""정상관""]",1018118350.0,서울특별시 금천구 가산디지털1로 168 비-602,,www.neopurple.co.kr,02-782-1463,19661125.0,0,20260914,0
920,1101110072928,성신양회(주),"SUNGSHIN CEMENT CO.,LTD.",성신양회,"[""한인호""]",1018118194.0,서울특별시 종로구  인사동5길 29,,www.sungshincement.co.kr,02-3782-7000,19670316.0,618,20260914,1
921,1101110073314,(주)삼표,SAMPYO corporation,삼표,"[""김옥진""]",2188112329.0,"서울특별시 종로구 종로1길 42 (수송동, 이마빌딩) 15층",,www.sampyo.co.kr,02-460-7111,19661201.0,0,20260914,0
930,1101110074479,(주)씨아이테크,"CITECH CO.,LTD",씨아이테크,"[""김대영""]",2108101231.0,서울특별시 송파구 양재대로 932 가락몰 업무동 11층 동관,,www.citech.kr,02-410-9606,19670117.0,111,20260914,1
939,1101110075683,한신공영(주),"HANSHIN CONSTRUCTION CO.,LTD",한신공영,"[""최문규"", ""전재식""]",1148104605.0,경기도 용인시 처인구  백암면 덕평로 82,,www.hanshinc.com,02-3393-3114,19670224.0,858,20260914,1
943,1101110076300,롯데지주(주),Lotte Corporation,롯데지주,"[""신동빈"", ""고정욱"", ""노준형""]",1078134848.0,서울특별시 송파구 올림픽로 300 롯데월드타워,,www.lotte.co.kr,02-750-7114,19670324.0,296,20260914,1
955,1101110077605,(주)원지,WON JI,원지,"[""윤태우""]",1198108377.0,충청남도 아산시 염치읍 충무로 478-20 (방현리),,www.wonji.co.kr,041-539-0400,19670428.0,0,20260914,0
968,1101110078819,GS칼텍스(주),GS Caltex Corporation,GS칼텍스,"[""허세홍""]",1168119123.0,"서울특별시 강남구 논현로 508 (역삼동, GS강남타워)",,www.gscaltex.co.kr,2005-1114,19670519.0,3120,20260914,0
972,1101110079817,SGC에너지(주),"SGC Energy Co.,Ltd.",SGC에너지,"[""이우성"", ""박준영"", ""이복영""]",2148189700.0,"서울특별시 서초구 양재대로 246 2층,3층 한국소비자원",,www.sgcenergy.co.kr,02-489-9400,19670627.0,210,20260914,1
1013,1101110084915,디엘 주식회사,"DL Holdings CO.,LTD",DL,"[""김종현""]",1168135007.0,"서울특별시 강서구 공항대로 165 에이동(마곡동, 원그로브)",,www.dlholdings.co.kr,02-2011-7114,19391010.0,25,20260914,1
1020,1101110085450,현대자동차(주),HYUNDAI MOTOR CO,현대자동차,"[""정의선"", ""무뇨스바르셀로호세안토니오"", ""최영일""]",1018109147.0,서울특별시 서초구  헌릉로 12,,www.hyundai.com,02-3464-1114,19671229.0,72598,20260914,1
1022,1101110085541,(주)디에이치오토넥스,"DHAUTONEX CO.,LTD",DH오토넥스,"[""김영식""]",1198101490.0,전북특별자치도 김제시 용지면 용지로 55 김제(본사),,dhautonex.co.kr,031-737-7151,19671230.0,92,20260914,1
1023,1101110085583,동국산업(주),DONGKUK INDUSTRIES COMPANY,동국산업,"[""이원휘""]",2028147522.0,서울특별시 중구  다동길 46,,www.dkis.co.kr,02-316-7500,19670901.0,404,20260914,0
1027,1101110086169,(주)비츠로테크,"Vitzro Tech Co.,LTD.",비츠로테크,"[""유병언"", ""장범수""]",1348108395.0,경기도 안산시 단원구  별망로 327 비츠로테크,,www.vitzrotech.com,02  -4602-021,19680130.0,20,20260914,0
1036,1101110087018,(주)신한,"SHINHAN ENGINEERING & CONSTRUCTION CO.,LTD",신한,"[""김근환""]",1168108311.0,경기도 성남시 중원구  산성대로 208,,www.seco.co.kr,02-369-0001,19680228.0,13,20260914,0
1044,1101110087612,주식회사신세계센트럴,Shinsegae Central.Inc,신세계센트럴,"[""박주형""]",1148100569.0,서울특별시 서초구 신반포로 176 (주)신세계센트럴,,,6282-4061,19771103.0,939,20260914,0
1060,1101110089395,(주)경농,KYUNGNONG CORPORATION,경농,"[""이병만"", ""이용진""]",2148108779.0,서울특별시 서초구 효령로77길 28 동오빌딩,,www.knco.co.kr,02-3488-5800,19570712.0,385,20260914,1
1062,1101110089816,주식회사 세일엘앤아이,"SEIL L&I CO., LTD",세일엘앤아이,"[""권민수""]",1198106971.0,경기도 성남시 분당구 판교역로 240 (삼평동) 삼환하이펙스A동 711호,,www.seillni.com,031-698-3950,19710211.0,0,20260914,0
1065,1101110090037,(주)지에스리테일,"GS Retail Co.,Ltd",GS리테일,"[""허서홍""]",1168118745.0,서울특별시 강남구 논현로 508GS타워(역삼동 679),,www.gsretail.com,02-2005-1114,19710213.0,7304,20260914,1
1068,1101110090350,(주)제일저축은행,Jeil Savings Bank,제일저축은행,"[""이용준""]",2158133698.0,서울특별시 송파구 가락동 99-3,,www.jeilbank.co.kr,02-405-2000,19680622.0,0,20260914,0
1072,1101110090516,(주)삼립,"SAMLIP CO., LTD.",삼립,"[""도세호"", ""정인호""]",1338122244.0,경기도 시흥시 공단1대로 101,,www.spcsamlip.co.kr,02-2276-5035,19680628.0,3149,20260914,1
1073,1101110090558,에이치디현대오일뱅크 주식회사,"HD HYUNDAI OILBANK CO., LTD.",에이치디현대오일뱅크,"[""송명준"", ""정임주""]",3108120275.0,충청남도 서산시 대산읍 평신2로 182,,www.hd-hyundaioilbank.co.kr,041-660-5114,19641114.0,2145,20260914,0
1075,1101110090780,(주)대성합동지주,"DAESUNG GROUP PARTNERS CO.,LTD.",대성합동지주,"[""김영대""]",1018100205.0,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,www.daesung.co.kr,02-2170-2164,19680704.0,34,20260914,0
1091,1101110092976,남양유업(주),"NAMYANG DAIRY PRODUCTS CO.,LTD",남양유업,"[""김승언""]",2028104367.0,서울특별시 강남구 도산대로 240 1964빌딩,,www.namyangi.com,02-2010-6601,19640313.0,1649,20260914,1
1093,1101110093552,(주)크라운해태홀딩스,"CROWNHAITAI Holdings CO.,LTD",크라운해태홀딩스,"[""윤석빈""]",2168100486.0,서울특별시 용산구 한강대로72길 3,,www.crown.co.kr,02-791-9123,19680918.0,94,20260914,1
1102,1101110094477,동국제약(주),"DongKookPharmaceuticalCo.,Ltd.",동국제약,"[""송준호""]",1208122608.0,서울특별시 강남구 영동대로 715 동국제약 청담빌딩,,www.dkpharm.co.kr,02-2191-9800,19681015.0,1306,20260914,0
1109,1101110095152,(주)원림,WONLIM CORPORATION,원림,"[""신성엽""]",1198101618.0,서울특별시 서초구  남부순환로 2495 원림빌딩 9층,,www.wonlim.co.kr,02-523-9236,19681028.0,92,20260914,1
1112,1101110095201,(주)현대지에프홀딩스,"HYUNDAI G.F. HOLDINGS CO., LTD.",현대지에프홀딩스,"[""정지선"", ""장호진""]",2118108241.0,서울특별시 강남구 테헤란로98길 12 13층,,https://www.hyundaigfholdings.co.kr/web/html/ko/CI,02-6904-0138,19680227.0,94,20260914,1
