character_id,utterance_id,episode_id,turn_index
char__king,utt__train_ep_002351__008,train_ep_002351,8
char__person,utt__train_ep_002351__009,train_ep_002351,9
char__king,utt__train_ep_002351__010,train_ep_002351,10
char__person,utt__train_ep_002351__011,train_ep_002351,11
char__king,utt__train_ep_002351__012,train_ep_002351,12
char__person,utt__train_ep_002351__013,train_ep_002351,13
char__servant,utt__train_ep_002369__000,train_ep_002369,0
char__king,utt__train_ep_002369__001,train_ep_002369,1
char__servant,utt__train_ep_002369__002,train_ep_002369,2
char__king,utt__train_ep_002369__003,train_ep_002369,3
char__servant,utt__train_ep_002369__004,train_ep_002369,4
char__king,utt__train_ep_002369__005,train_ep_002369,5
char__servant,utt__train_ep_002369__006,train_ep_002369,6
char__king,utt__train_ep_002369__007,train_ep_002369,7
char__servant,utt__train_ep_002369__008,train_ep_002369,8
char__king,utt__train_ep_002369__009,train_ep_002369,9
char__servant,utt__train_ep_002369__010,train_ep_002369,10
char__king,utt__train_ep_002369__011,train_ep_002369,11
char__servant,utt__train_ep_002369__012,train_ep_002369,12
char__king,utt__train_ep_002369__013,train_ep_002369,13
char__customer,utt__train_ep_002375__000,train_ep_002375,0
char__king,utt__train_ep_002375__001,train_ep_002375,1
char__customer,utt__train_ep_002375__002,train_ep_002375,2
char__king,utt__train_ep_002375__003,train_ep_002375,3
char__customer,utt__train_ep_002375__004,train_ep_002375,4
char__king,utt__train_ep_002375__005,train_ep_002375,5
char__customer,utt__train_ep_002375__006,train_ep_002375,6
char__king,utt__train_ep_002375__007,train_ep_002375,7
char__customer,utt__train_ep_002375__008,train_ep_002375,8
char__king,utt__train_ep_002375__009,train_ep_002375,9
char__customer,utt__train_ep_002375__010,train_ep_002375,10
char__king,utt__train_ep_002375__011,train_ep_002375,11
char__maid,utt__train_ep_002383__000,train_ep_002383,0
char__king,utt__train_ep_002383__001,train_ep_002383,1
char__maid,utt__train_ep_002383__002,train_ep_002383,2
char__king,utt__train_ep_002383__003,train_ep_002383,3
char__maid,utt__train_ep_002383__004,train_ep_002383,4
char__king,utt__train_ep_002383__005,train_ep_002383,5
char__maid,utt__train_ep_002383__006,train_ep_002383,6
char__king,utt__train_ep_002383__007,train_ep_002383,7
char__maid,utt__train_ep_002383__008,train_ep_002383,8
char__king,utt__train_ep_002383__009,train_ep_002383,9
char__maid,utt__train_ep_002383__010,train_ep_002383,10
char__king,utt__train_ep_002383__011,train_ep_002383,11
char__maid,utt__train_ep_002383__012,train_ep_002383,12
char__king,utt__train_ep_002383__013,train_ep_002383,13
char__king,utt__train_ep_002386__000,train_ep_002386,0
char__spider,utt__train_ep_002386__001,train_ep_002386,1
char__king,utt__train_ep_002386__002,train_ep_002386,2
char__spider,utt__train_ep_002386__003,train_ep_002386,3
char__king,utt__train_ep_002386__004,train_ep_002386,4
char__spider,utt__train_ep_002386__005,train_ep_002386,5
char__king,utt__train_ep_002386__006,train_ep_002386,6
char__spider,utt__train_ep_002386__007,train_ep_002386,7
char__king,utt__train_ep_002386__008,train_ep_002386,8
char__spider,utt__train_ep_002386__009,train_ep_002386,9
char__king,utt__train_ep_002386__010,train_ep_002386,10
char__spider,utt__train_ep_002386__011,train_ep_002386,11
char__king,utt__train_ep_002386__012,train_ep_002386,12
char__spider,utt__train_ep_002386__013,train_ep_002386,13
char__noble,utt__train_ep_002405__000,train_ep_002405,0
char__king,utt__train_ep_002405__001,train_ep_002405,1
char__noble,utt__train_ep_002405__002,train_ep_002405,2
char__king,utt__train_ep_002405__003,train_ep_002405,3
char__noble,utt__train_ep_002405__004,train_ep_002405,4
char__king,utt__train_ep_002405__005,train_ep_002405,5
char__noble,utt__train_ep_002405__006,train_ep_002405,6
char__king,utt__train_ep_002405__007,train_ep_002405,7
char__noble,utt__train_ep_002405__008,train_ep_002405,8
char__king,utt__train_ep_002405__009,train_ep_002405,9
char__noble,utt__train_ep_002405__010,train_ep_002405,10
char__king,utt__train_ep_002405__011,train_ep_002405,11
char__noble,utt__train_ep_002405__012,train_ep_002405,12
char__king,utt__train_ep_002405__013,train_ep_002405,13
char__noble,utt__train_ep_002410__000,train_ep_002410,0
char__king,utt__train_ep_002410__001,train_ep_002410,1
char__noble,utt__train_ep_002410__002,train_ep_002410,2
char__king,utt__train_ep_002410__003,train_ep_002410,3
char__noble,utt__train_ep_002410__004,train_ep_002410,4
char__king,utt__train_ep_002410__005,train_ep_002410,5
char__noble,utt__train_ep_002410__006,train_ep_002410,6
char__king,utt__train_ep_002410__007,train_ep_002410,7
char__noble,utt__train_ep_002410__008,train_ep_002410,8
char__king,utt__train_ep_002410__009,train_ep_002410,9
char__noble,utt__train_ep_002410__010,train_ep_002410,10
char__king,utt__train_ep_002410__011,train_ep_002410,11
char__noble,utt__train_ep_002410__012,train_ep_002410,12
char__king,utt__train_ep_002410__013,train_ep_002410,13
char__king,utt__train_ep_002447__000,train_ep_002447,0
char__murderer,utt__train_ep_002447__001,train_ep_002447,1
char__king,utt__train_ep_002447__002,train_ep_002447,2
char__murderer,utt__train_ep_002447__003,train_ep_002447,3
char__king,utt__train_ep_002447__004,train_ep_002447,4
char__murderer,utt__train_ep_002447__005,train_ep_002447,5
char__king,utt__train_ep_002447__006,train_ep_002447,6
char__murderer,utt__train_ep_002447__007,train_ep_002447,7
char__king,utt__train_ep_002447__008,train_ep_002447,8
char__murderer,utt__train_ep_002447__009,train_ep_002447,9
char__king,utt__train_ep_002447__010,train_ep_002447,10
char__murderer,utt__train_ep_002447__011,train_ep_002447,11
char__king,utt__train_ep_002447__012,train_ep_002447,12
char__murderer,utt__train_ep_002447__013,train_ep_002447,13
char__king,utt__train_ep_002531__000,train_ep_002531,0
char__princess,utt__train_ep_002531__001,train_ep_002531,1
char__king,utt__train_ep_002531__002,train_ep_002531,2
char__princess,utt__train_ep_002531__003,train_ep_002531,3
char__king,utt__train_ep_002531__004,train_ep_002531,4
char__princess,utt__train_ep_002531__005,train_ep_002531,5
char__king,utt__train_ep_002531__006,train_ep_002531,6
char__princess,utt__train_ep_002531__007,train_ep_002531,7
char__king,utt__train_ep_002531__008,train_ep_002531,8
char__princess,utt__train_ep_002531__009,train_ep_002531,9
char__king,utt__train_ep_002531__010,train_ep_002531,10
char__princess,utt__train_ep_002531__011,train_ep_002531,11
char__king,utt__train_ep_002531__012,train_ep_002531,12
char__princess,utt__train_ep_002531__013,train_ep_002531,13
char__king,utt__train_ep_002579__000,train_ep_002579,0
char__officer,utt__train_ep_002579__001,train_ep_002579,1
char__king,utt__train_ep_002579__002,train_ep_002579,2
char__officer,utt__train_ep_002579__003,train_ep_002579,3
char__king,utt__train_ep_002579__004,train_ep_002579,4
char__officer,utt__train_ep_002579__005,train_ep_002579,5
char__king,utt__train_ep_002579__006,train_ep_002579,6
char__officer,utt__train_ep_002579__007,train_ep_002579,7
char__king,utt__train_ep_002579__008,train_ep_002579,8
char__officer,utt__train_ep_002579__009,train_ep_002579,9
char__king,utt__train_ep_002579__010,train_ep_002579,10
char__officer,utt__train_ep_002579__011,train_ep_002579,11
char__king,utt__train_ep_002579__012,train_ep_002579,12
char__officer,utt__train_ep_002579__013,train_ep_002579,13
char__king,utt__train_ep_002581__000,train_ep_002581,0
char__brother,utt__train_ep_002581__001,train_ep_002581,1
char__king,utt__train_ep_002581__002,train_ep_002581,2
char__brother,utt__train_ep_002581__003,train_ep_002581,3
char__king,utt__train_ep_002581__004,train_ep_002581,4
char__brother,utt__train_ep_002581__005,train_ep_002581,5
char__king,utt__train_ep_002581__006,train_ep_002581,6
char__brother,utt__train_ep_002581__007,train_ep_002581,7
char__king,utt__train_ep_002581__008,train_ep_002581,8
char__brother,utt__train_ep_002581__009,train_ep_002581,9
char__king,utt__train_ep_002581__010,train_ep_002581,10
char__brother,utt__train_ep_002581__011,train_ep_002581,11
char__king,utt__train_ep_002581__012,train_ep_002581,12
char__brother,utt__train_ep_002581__013,train_ep_002581,13
char__dragon,utt__train_ep_002586__000,train_ep_002586,0
char__king,utt__train_ep_002586__001,train_ep_002586,1
char__dragon,utt__train_ep_002586__002,train_ep_002586,2
char__king,utt__train_ep_002586__003,train_ep_002586,3
char__dragon,utt__train_ep_002586__004,train_ep_002586,4
char__king,utt__train_ep_002586__005,train_ep_002586,5
char__dragon,utt__train_ep_002586__006,train_ep_002586,6
char__king,utt__train_ep_002586__007,train_ep_002586,7
char__dragon,utt__train_ep_002586__008,train_ep_002586,8
char__king,utt__train_ep_002586__009,train_ep_002586,9
char__dragon,utt__train_ep_002586__010,train_ep_002586,10
char__king,utt__train_ep_002586__011,train_ep_002586,11
char__dragon,utt__train_ep_002586__012,train_ep_002586,12
char__king,utt__train_ep_002586__013,train_ep_002586,13
char__king,utt__train_ep_002595__000,train_ep_002595,0
char__fool,utt__train_ep_002595__001,train_ep_002595,1
char__king,utt__train_ep_002595__002,train_ep_002595,2
char__fool,utt__train_ep_002595__003,train_ep_002595,3
char__king,utt__train_ep_002595__004,train_ep_002595,4
char__fool,utt__train_ep_002595__005,train_ep_002595,5
char__king,utt__train_ep_002595__006,train_ep_002595,6
char__fool,utt__train_ep_002595__007,train_ep_002595,7
char__king,utt__train_ep_002595__008,train_ep_002595,8
char__queen,utt__train_ep_002790__000,train_ep_002790,0
char__king,utt__train_ep_002790__001,train_ep_002790,1
char__queen,utt__train_ep_002790__002,train_ep_002790,2
char__king,utt__train_ep_002790__003,train_ep_002790,3
char__queen,utt__train_ep_002790__004,train_ep_002790,4
char__king,utt__train_ep_002790__005,train_ep_002790,5
char__queen,utt__train_ep_002790__006,train_ep_002790,6
char__king,utt__train_ep_002790__007,train_ep_002790,7
char__queen,utt__train_ep_002790__008,train_ep_002790,8
char__king,utt__train_ep_002790__009,train_ep_002790,9
char__queen,utt__train_ep_002790__010,train_ep_002790,10
char__king,utt__train_ep_002790__011,train_ep_002790,11
char__queen,utt__train_ep_002790__012,train_ep_002790,12
char__king,utt__train_ep_002790__013,train_ep_002790,13
char__princess,utt__train_ep_002805__000,train_ep_002805,0
char__king,utt__train_ep_002805__001,train_ep_002805,1
char__princess,utt__train_ep_002805__002,train_ep_002805,2
char__king,utt__train_ep_002805__003,train_ep_002805,3
char__princess,utt__train_ep_002805__004,train_ep_002805,4
char__king,utt__train_ep_002805__005,train_ep_002805,5
char__princess,utt__train_ep_002805__006,train_ep_002805,6
char__king,utt__train_ep_002805__007,train_ep_002805,7
char__princess,utt__train_ep_002805__008,train_ep_002805,8
char__king,utt__train_ep_002805__009,train_ep_002805,9
char__princess,utt__train_ep_002805__010,train_ep_002805,10
char__king,utt__train_ep_002805__011,train_ep_002805,11
char__princess,utt__train_ep_002805__012,train_ep_002805,12
char__king,utt__train_ep_002805__013,train_ep_002805,13
char__king,utt__train_ep_002865__000,train_ep_002865,0
char__officer,utt__train_ep_002865__001,train_ep_002865,1
char__king,utt__train_ep_002865__002,train_ep_002865,2
char__officer,utt__train_ep_002865__003,train_ep_002865,3
char__king,utt__train_ep_002865__004,train_ep_002865,4
char__officer,utt__train_ep_002865__005,train_ep_002865,5
char__king,utt__train_ep_002865__006,train_ep_002865,6
char__officer,utt__train_ep_002865__007,train_ep_002865,7
char__king,utt__train_ep_002865__008,train_ep_002865,8
char__officer,utt__train_ep_002865__009,train_ep_002865,9
char__king,utt__train_ep_002865__010,train_ep_002865,10
char__officer,utt__train_ep_002865__011,train_ep_002865,11
char__king,utt__train_ep_002865__012,train_ep_002865,12
char__officer,utt__train_ep_002865__013,train_ep_002865,13
char__king,utt__train_ep_002872__000,train_ep_002872,0
char__queen,utt__train_ep_002872__001,train_ep_002872,1
char__king,utt__train_ep_002872__002,train_ep_002872,2
char__queen,utt__train_ep_002872__003,train_ep_002872,3
char__king,utt__train_ep_002872__004,train_ep_002872,4
char__queen,utt__train_ep_002872__005,train_ep_002872,5
char__king,utt__train_ep_002872__006,train_ep_002872,6
char__queen,utt__train_ep_002872__007,train_ep_002872,7
char__king,utt__train_ep_002872__008,train_ep_002872,8
char__queen,utt__train_ep_002872__009,train_ep_002872,9
char__king,utt__train_ep_002872__010,train_ep_002872,10
char__queen,utt__train_ep_002872__011,train_ep_002872,11
char__king,utt__train_ep_002872__012,train_ep_002872,12
char__queen,utt__train_ep_002872__013,train_ep_002872,13
char__brother,utt__train_ep_003048__000,train_ep_003048,0
char__king,utt__train_ep_003048__001,train_ep_003048,1
char__brother,utt__train_ep_003048__002,train_ep_003048,2
char__king,utt__train_ep_003048__003,train_ep_003048,3
char__brother,utt__train_ep_003048__004,train_ep_003048,4
char__king,utt__train_ep_003048__005,train_ep_003048,5
char__brother,utt__train_ep_003048__006,train_ep_003048,6
char__king,utt__train_ep_003048__007,train_ep_003048,7
char__brother,utt__train_ep_003048__008,train_ep_003048,8
char__king,utt__train_ep_003048__009,train_ep_003048,9
char__brother,utt__train_ep_003048__010,train_ep_003048,10
char__king,utt__train_ep_003048__011,train_ep_003048,11
char__brother,utt__train_ep_003048__012,train_ep_003048,12
char__king,utt__train_ep_003048__013,train_ep_003048,13
char__king,utt__train_ep_003071__000,train_ep_003071,0
char__servant,utt__train_ep_003071__001,train_ep_003071,1
char__king,utt__train_ep_003071__002,train_ep_003071,2
char__servant,utt__train_ep_003071__003,train_ep_003071,3
char__king,utt__train_ep_003071__004,train_ep_003071,4
char__servant,utt__train_ep_003071__005,train_ep_003071,5
char__king,utt__train_ep_003071__006,train_ep_003071,6
char__servant,utt__train_ep_003071__007,train_ep_003071,7
char__king,utt__train_ep_003071__008,train_ep_003071,8
char__servant,utt__train_ep_003071__009,train_ep_003071,9
char__king,utt__train_ep_003071__010,train_ep_003071,10
char__servant,utt__train_ep_003071__011,train_ep_003071,11
char__king,utt__train_ep_003071__012,train_ep_003071,12
char__servant,utt__train_ep_003071__013,train_ep_003071,13
char__king,utt__train_ep_003073__000,train_ep_003073,0
char__queen,utt__train_ep_003073__001,train_ep_003073,1
char__king,utt__train_ep_003073__002,train_ep_003073,2
char__queen,utt__train_ep_003073__003,train_ep_003073,3
char__king,utt__train_ep_003073__004,train_ep_003073,4
char__queen,utt__train_ep_003073__005,train_ep_003073,5
char__king,utt__train_ep_003073__006,train_ep_003073,6
char__queen,utt__train_ep_003073__007,train_ep_003073,7
char__king,utt__train_ep_003073__008,train_ep_003073,8
char__queen,utt__train_ep_003073__009,train_ep_003073,9
char__king,utt__train_ep_003073__010,train_ep_003073,10
char__queen,utt__train_ep_003073__011,train_ep_003073,11
char__king,utt__train_ep_003073__012,train_ep_003073,12
char__queen,utt__train_ep_003073__013,train_ep_003073,13
char__king,utt__train_ep_003080__000,train_ep_003080,0
char__townperson,utt__train_ep_003080__001,train_ep_003080,1
char__king,utt__train_ep_003080__002,train_ep_003080,2
char__townperson,utt__train_ep_003080__003,train_ep_003080,3
char__king,utt__train_ep_003080__004,train_ep_003080,4
char__townperson,utt__train_ep_003080__005,train_ep_003080,5
char__king,utt__train_ep_003080__006,train_ep_003080,6
char__townperson,utt__train_ep_003080__007,train_ep_003080,7
char__king,utt__train_ep_003080__008,train_ep_003080,8
char__townperson,utt__train_ep_003080__009,train_ep_003080,9
char__king,utt__train_ep_003080__010,train_ep_003080,10
char__townperson,utt__train_ep_003080__011,train_ep_003080,11
char__king,utt__train_ep_003080__012,train_ep_003080,12
char__townperson,utt__train_ep_003080__013,train_ep_003080,13
char__king,utt__train_ep_003082__000,train_ep_003082,0
char__knight,utt__train_ep_003082__001,train_ep_003082,1
char__king,utt__train_ep_003082__002,train_ep_003082,2
char__knight,utt__train_ep_003082__003,train_ep_003082,3
char__king,utt__train_ep_003082__004,train_ep_003082,4
char__knight,utt__train_ep_003082__005,train_ep_003082,5
char__king,utt__train_ep_003082__006,train_ep_003082,6
char__knight,utt__train_ep_003082__007,train_ep_003082,7
char__king,utt__train_ep_003082__008,train_ep_003082,8
char__knight,utt__train_ep_003082__009,train_ep_003082,9
char__king,utt__train_ep_003082__010,train_ep_003082,10
char__knight,utt__train_ep_003082__011,train_ep_003082,11
