episode_id,object_id,object_name,object_count_in_episode
train_ep_000109,obj__painting__6a7c1b1d,painting,14
train_ep_000109,obj__chair__a09272b5,chair,14
train_ep_000110,obj__80_foot_tall_bronze_statue_of_a_8_legged_goddess__4a9638b2,80-foot tall bronze statue of a 8 legged goddess,14
train_ep_000110,obj__money__9726255e,money,1
train_ep_000110,obj__flower__608f0b98,flower,14
train_ep_000111,obj__cover__41d0e299,cover,3
train_ep_000111,obj__bed__001cbc05,bed,3
train_ep_000111,obj__carving__99524e31,carving,3
train_ep_000112,obj__trinket__e0221e6c,trinket,21
train_ep_000112,obj__fire_place__c3fff920,fire place,28
train_ep_000112,obj__big_rug__8b300f23,big rug,14
train_ep_000112,obj__table__aab9e1de,table,28
train_ep_000112,obj__quilts__b4282792,quilts,27
train_ep_000112,obj__shoe__d8a48e3f,shoe,14
train_ep_000112,obj__tapestry__8873d146,tapestry,28
train_ep_000112,obj__flower__608f0b98,flower,28
train_ep_000112,obj__soft_bed__892f4639,soft bed,14
train_ep_000112,obj__rug__717de68e,rug,14
train_ep_000112,obj__bed__001cbc05,bed,14
train_ep_000112,obj__window__05b8c74c,window,14
train_ep_000112,obj__wardrobe__e1c8ac33,wardrobe,14
train_ep_000112,obj__big_window__16ada8d1,big window,14
train_ep_000112,obj__robe__3950a4dc,robe,6
train_ep_000112,obj__drapes__05fa6332,drapes,14
train_ep_000113,obj__window__05b8c74c,window,22
train_ep_000113,obj__crucifix__abea2566,crucifix,22
train_ep_000113,obj__bench__1d28d258,bench,22
train_ep_000113,obj__vase__324aeae7,vase,22
train_ep_000113,obj__wall__2d86bdac,wall,11
train_ep_000113,obj__candle__ce23a732,candle,11
train_ep_000113,obj__pew__08db7753,pew,11
train_ep_000113,obj__plant__9ea0a36b,plant,22
train_ep_000113,obj__pillar__590d8d93,pillar,11
train_ep_000114,obj__chair__a09272b5,chair,21
train_ep_000114,obj__little_wooden_stools__e372025a,little wooden stools,14
train_ep_000114,obj__bassinet__f68de0d7,bassinet,28
train_ep_000114,obj__drapes__05fa6332,drapes,14
train_ep_000114,obj__ceiling__246b2dd5,ceiling,14
train_ep_000114,obj__painting__6a7c1b1d,painting,14
train_ep_000115,obj__wood__22811dd9,wood,13
train_ep_000115,obj__hay__4982b37a,hay,14
train_ep_000115,obj__wheat__d29db4ac,wheat,10
train_ep_000115,obj__tool__39ab32c5,tool,9
train_ep_000115,obj__lantern__9e87ffce,lantern,8
train_ep_000115,obj__hook__5a582ef1,hook,14
train_ep_000115,obj__stall__f0069dfe,stall,14
train_ep_000116,obj__knife__4cbfe673,knife,16
train_ep_000116,obj__basin_for_water__55a3f7f1,basin for water,16
train_ep_000116,obj__food_item__8103f77a,food item,6
train_ep_000116,obj__bucket__c2bfd017,bucket,8
train_ep_000116,obj__bottles__529ec26c,bottles,3
train_ep_000116,obj__cabinet__6f796183,cabinet,16
train_ep_000116,obj__tool__39ab32c5,tool,16
train_ep_000116,obj__tile__13181d8c,tile,8
train_ep_000117,obj__boat__dd8fc45d,boat,14
train_ep_000117,obj__bait_buckets__f5cee290,bait buckets,4
train_ep_000117,obj__rope__379e86ff,rope,11
train_ep_000118,obj__pot__ecbfde13,pot,14
train_ep_000118,obj__counter__886bb73b,counter,14
train_ep_000118,obj__plate__5da21a3e,plate,14
train_ep_000118,obj__stone_oven__16b9fb23,stone oven,14
train_ep_000118,obj__silverware__1d574946,silverware,6
train_ep_000118,obj__cloth__b9d27d6b,cloth,14
train_ep_000118,obj__other_tools__4983ca9c,other tools,4
train_ep_000118,obj__shelf__1f650330,shelf,14
train_ep_000118,obj__cupboard__cba460ea,cupboard,14
train_ep_000119,obj__central_atrium__23ea1c89,central atrium,14
train_ep_000119,obj__gift__a0ec3b46,gift,8
train_ep_000119,obj__garden_plot__e5931b57,garden plot,14
train_ep_000119,obj__statue__a643f0c6,statue,14
train_ep_000119,obj__rose__fcdc7b42,rose,2
train_ep_000119,obj__hedge__124be636,hedge,14
train_ep_000119,obj__potted_flower__3c3401c5,potted flower,4
train_ep_000119,obj__shape_of_a_large_rectangle__01d5ccd1,shape of a large rectangle,14
train_ep_000119,obj__bench__1d28d258,bench,14
train_ep_000119,obj__huge_pavilion_of_stone_patio__c02a23dc,huge pavilion of stone patio,14
train_ep_000119,obj__summer_palace__282bef56,summer palace,14
train_ep_000119,obj__flower__608f0b98,flower,4
train_ep_000119,obj__courtyard__2c2bf458,courtyard,14
train_ep_000119,obj__arcadian_garden__a23616f9,arcadian garden,14
train_ep_000119,obj__beautiful_courtyard__708635c3,beautiful courtyard,14
train_ep_000120,obj__stalagmite__b88d9eaf,stalagmite,12
train_ep_000120,obj__bone__a57fc812,bone,12
train_ep_000120,obj__rotting_meat__33fc2c56,rotting meat,7
train_ep_000121,obj__jug_of_water__77ac54a6,jug of water,14
train_ep_000121,obj__bed__001cbc05,bed,28
train_ep_000121,obj__wooden_chest__37f24596,wooden chest,14
train_ep_000122,obj__painting__6a7c1b1d,painting,14
train_ep_000122,obj__throne__253d405e,throne,14
train_ep_000122,obj__red_carpet__268d65fc,red carpet,14
train_ep_000123,obj__table__aab9e1de,table,28
train_ep_000123,obj__daimond__60759e19,daimond,14
train_ep_000123,obj__sapphire__94149db1,sapphire,4
train_ep_000123,obj__ruby__58e53d13,ruby,14
train_ep_000123,obj__stained_glass_window__d86160f4,stained-glass window,14
train_ep_000123,obj__altar__ff70cae5,altar,14
train_ep_000123,obj__cross__22aadb26,cross,14
train_ep_000124,obj__crystal__cc989606,crystal,14
train_ep_000124,obj__long_table__bfcbcb84,long table,14
train_ep_000124,obj__polished_gold__49517d05,polished gold,12
train_ep_000124,obj__sapphire__94149db1,sapphire,4
train_ep_000125,obj__flower__608f0b98,flower,3
train_ep_000125,obj__riverbank__fb2793d9,riverbank,3
train_ep_000125,obj__insect__dce41a93,insect,3
train_ep_000125,obj__grass__09d440e4,grass,3
train_ep_000125,obj__river__a5b03048,river,6
train_ep_000125,obj__bird__abaecf8c,bird,3
train_ep_000125,obj__fish__83e4a96a,fish,3
train_ep_000126,obj__makeshift_stall__517d1acb,makeshift stall,14
train_ep_000126,obj__trinket__e0221e6c,trinket,6
train_ep_000126,obj__jewelry__449de323,jewelry,5
train_ep_000126,obj__bauble__06dea58b,bauble,14
train_ep_000126,obj__stone__0a840ef4,stone,14
train_ep_000127,obj__bone__a57fc812,bone,10
train_ep_000127,obj__flower__608f0b98,flower,14
train_ep_000127,obj__dirt__c90b1198,dirt,14
train_ep_000128,obj__flower__608f0b98,flower,14
train_ep_000129,obj__shelf__1f650330,shelf,14
train_ep_000129,obj__table__aab9e1de,table,14
train_ep_000129,obj__silverware__1d574946,silverware,14
train_ep_000129,obj__plate__5da21a3e,plate,12
train_ep_000129,obj__cookpot__2bf72dd5,cookpot,4
train_ep_000129,obj__candle__ce23a732,candle,12
train_ep_000129,obj__book__821f0328,book,14
train_ep_000130,obj__painting__6a7c1b1d,painting,13
train_ep_000130,obj__balcony__d85f7317,balcony,13
train_ep_000130,obj__staircase__7dbf02f9,staircase,13
train_ep_000130,obj__doorway__8d60d347,doorway,13
train_ep_000131,obj__80_foot_tall_bronze_statue_of_a_8_legged_goddess__4a9638b2,80-foot tall bronze statue of a 8 legged goddess,14
train_ep_000131,obj__money__9726255e,money,8
train_ep_000131,obj__flower__608f0b98,flower,14
train_ep_000132,obj__pew__08db7753,pew,4
train_ep_000132,obj__wood__22811dd9,wood,2
train_ep_000132,obj__carvings__3ccde912,carvings,2
train_ep_000134,obj__idol__416c1556,idol,7
train_ep_000134,obj__towering_arch_of_marble_and_silver__c054e36d,towering arch of marble and silver,14
train_ep_000134,obj__building__1b20e902,building,14
train_ep_000134,obj__church__916586c8,church,14
train_ep_000134,obj__walkway__ed97ef15,walkway,14
train_ep_000134,obj__entrance__2a20afe0,entrance,14
train_ep_000134,obj__ornate_stonework__18b116e4,ornate stonework,14
train_ep_000135,obj__sword__f3b462d9,sword,4
train_ep_000135,obj__shield__28c69b4c,shield,2
train_ep_000135,obj__weapon__282aa351,weapon,7
train_ep_000136,obj__window__05b8c74c,window,14
train_ep_000136,obj__table__aab9e1de,table,14
train_ep_000136,obj__marble_floor__3d7af4f4,marble floor,14
train_ep_000136,obj__stands__41157b1d,stands,14
train_ep_000136,obj__murals__4744f556,murals,14
train_ep_000137,obj__golden_plate__f2ebbf8c,golden plate,3
train_ep_000137,obj__hymnal__e376d84e,hymnal,4
train_ep_000137,obj__ornate_altar__aa16252b,ornate altar,4
train_ep_000137,obj__white_cloth__71e8b3f5,white cloth,4
train_ep_000137,obj__chalice__d6bd3fcb,chalice,4
train_ep_000138,obj__small_wooden_bowl__262672db,small wooden bowl,8
train_ep_000138,obj__wooden_chair__953b4e21,wooden chair,8
train_ep_000138,obj__table__aab9e1de,table,8
train_ep_000138,obj__spoon__4b8e2308,spoon,8
train_ep_000138,obj__brown_cloth_door__58e44aef,brown cloth door,4
train_ep_000138,obj__primitive_fishing_pole__5fb5778c,primitive fishing pole,4
train_ep_000139,obj__coffin__7eac63f9,coffin,14
train_ep_000139,obj__bone__a57fc812,bone,14
train_ep_000140,obj__sandstone__cde1652e,sandstone,14
train_ep_000140,obj__kindgdom_s_desert__6d84dcdd,kindgdom's desert,14
train_ep_000140,obj__towering_mesa__148ef02b,towering mesa,14
train_ep_000140,obj__clouds__073caed7,clouds,14
train_ep_000140,obj__sky__900bc885,sky,14
train_ep_000140,obj__face__d5ca3224,face,14
train_ep_000140,obj__crystal_blue_sky__82920573,crystal blue sky,14
train_ep_000141,obj__stack_of_hay__0a23bbbe,stack of hay,14
train_ep_000141,obj__tool__39ab32c5,tool,4
train_ep_000142,obj__plate__5da21a3e,plate,5
train_ep_000143,obj__coconut_tree__42fb71d9,coconut tree,8
train_ep_000143,obj__wooden_boat_part__2d262aa3,wooden boat part,4
train_ep_000143,obj__skeletons__138f64f4,skeletons,8
train_ep_000144,obj__execution_stand__ac2dd07e,execution stand,24
train_ep_000144,obj__food__62506be3,food,12
train_ep_000144,obj__dog__06d80eb0,dog,12
train_ep_000145,obj__flail__a0964006,flail,3
train_ep_000145,obj__armor__3ee45b1f,armor,3
train_ep_000145,obj__sword__f3b462d9,sword,3
train_ep_000145,obj__spears__8ba35d7d,spears,3
train_ep_000145,obj__pike__fa7735b7,pike,3
train_ep_000146,obj__grass__09d440e4,grass,9
train_ep_000146,obj__tree__c0af77cf,tree,9
train_ep_000146,obj__boulders__317f40e6,boulders,9
train_ep_000146,obj__sun__ebd556e6,sun,9
train_ep_000147,obj__statue__a643f0c6,statue,4
train_ep_000147,obj__wall__2d86bdac,wall,4
train_ep_000147,obj__banner__12df53fe,banner,4
train_ep_000148,obj__hanging_tapestry__84c3304e,hanging tapestry,3
train_ep_000149,obj__wall__2d86bdac,wall,14
train_ep_000149,obj__dirty_and_grimy_floor__b5a23839,dirty and grimy floor,14
train_ep_000150,obj__marbled_floor__2af8ba46,marbled floor,14
train_ep_000150,obj__ceiling__246b2dd5,ceiling,14
train_ep_000150,obj__floor_decor__888617a6,floor decor,14
train_ep_000150,obj__decoration__044d1970,decoration,28
train_ep_000150,obj__floor_decorations__9e0bf4cc,floor decorations,14
train_ep_000150,obj__windows__0f4137ed,windows,14
train_ep_000151,obj__wood__22811dd9,wood,5
train_ep_000151,obj__shack__2d729003,shack,5
train_ep_000151,obj__tile__13181d8c,tile,5
train_ep_000152,obj__stone__0a840ef4,stone,2
train_ep_000154,obj__tree__c0af77cf,tree,14
train_ep_000154,obj__knight__efead510,knight,14
train_ep_000154,obj__colorful_wildlife__1bc71266,colorful wildlife,14
train_ep_000155,obj__idol__416c1556,idol,14
train_ep_000155,obj__cloth_and_drape__16b14aa3,cloth and drape,5
train_ep_000156,obj__animal__1e4483e8,animal,14
train_ep_000156,obj__smell__d938ad5c,smell,14
train_ep_000156,obj__wine__3f206bd2,wine,14
train_ep_000157,obj__ruby__58e53d13,ruby,14
train_ep_000157,obj__silver__97f01451,silver,14
train_ep_000157,obj__sapphire__94149db1,sapphire,14
train_ep_000157,obj__gold__e07e81c2,gold,14
train_ep_000158,obj__fur_carpet__fba17e66,fur carpet,14
train_ep_000158,obj__mahogany_writing_desk__d82e44a0,mahogany writing desk,14
train_ep_000158,obj__fluffy_pillows__3903975d,fluffy pillows,11
train_ep_000158,obj__giant_four_poster_bed__7f796816,giant four poster bed,14
train_ep_000158,obj__curtain__2805ba35,curtain,14
train_ep_000159,obj__barrack__fd95e9b6,barrack,14
train_ep_000159,obj__armory__f1c6e216,armory,14
train_ep_000159,obj__dining_hall__10c40af2,dining hall,14
train_ep_000159,obj__wooden_wall__e4341f1f,wooden wall,14
train_ep_000159,obj__log__dc1d71bb,log,28
train_ep_000159,obj__bonfire__b0759e17,bonfire,14
train_ep_000159,obj__gun__5161ebb0,gun,8
train_ep_000160,obj__rack__11690b09,rack,28
train_ep_000160,obj__herb_garden__cfb90463,herb garden,14
train_ep_000160,obj__fur__40bc2c33,fur,14
train_ep_000161,obj__flower__608f0b98,flower,4
train_ep_000161,obj__small_village__37a2d768,small village,4
train_ep_000161,obj__shop__fb54f3c5,shop,4
train_ep_000162,obj__door__2feaaf89,door,28
train_ep_000162,obj__weapon__282aa351,weapon,28
train_ep_000162,obj__lamp__263addb7,lamp,14
train_ep_000163,obj__bed__001cbc05,bed,12
train_ep_000163,obj__chair__a09272b5,chair,12
train_ep_000163,obj__big_table__d8cf7347,big table,12
train_ep_000164,obj__golden_trim__74cc75fd,golden trim,10
train_ep_000164,obj__seat__554e4b55,seat,14
train_ep_000164,obj__golden_cloth__97aa2af8,golden cloth,14
train_ep_000165,obj__sand__88336b5b,sand,14
train_ep_000165,obj__stick__37f8bf33,stick,8
train_ep_000165,obj__torn_fabric__a4073b7a,torn fabric,11
train_ep_000166,obj__gold__e07e81c2,gold,11
train_ep_000166,obj__artifact__8e5b948a,artifact,8
train_ep_000167,obj__den__32ce9c04,den,14
train_ep_000167,obj__tree__c0af77cf,tree,28
train_ep_000167,obj__plant__9ea0a36b,plant,12
train_ep_000168,obj__flower__608f0b98,flower,13
train_ep_000168,obj__small_dirt_country_road__489d72c5,small dirt country road,14
train_ep_000168,obj__tree__c0af77cf,tree,14
train_ep_000169,obj__tapestry__8873d146,tapestry,14
train_ep_000169,obj__door__2feaaf89,door,14
train_ep_000169,obj__bed__001cbc05,bed,14
train_ep_000169,obj__large_stone_fireplace__e98ede63,large stone fireplace,14
train_ep_000170,obj__alter__5667da2f,alter,14
train_ep_000170,obj__hard_bench__e34ea7fd,hard bench,14
train_ep_000170,obj__piano__d113f1c3,piano,14
train_ep_000170,obj__large_dark_oak_and_gold_bench__c2ec298d,large dark oak and gold bench,14
train_ep_000170,obj__drapes__05fa6332,drapes,14
train_ep_000170,obj__confessional__f24d3972,confessional,14
train_ep_000172,obj__tent__7b65dcf0,tent,14
train_ep_000173,obj__small_alter__e8b14be8,small alter,28
train_ep_000173,obj__shrub__2f5bae73,shrub,28
train_ep_000173,obj__lake__97d986e2,lake,14
train_ep_000173,obj__tree__c0af77cf,tree,28
train_ep_000173,obj__green_short_grass__78409116,green short grass,28
train_ep_000173,obj__cloth__b9d27d6b,cloth,1
train_ep_000174,obj__trail__c6b8b330,trail,14
train_ep_000174,obj__flower__608f0b98,flower,9
train_ep_000174,obj__treasure__82210e61,treasure,14
train_ep_000174,obj__stone__0a840ef4,stone,13
train_ep_000175,obj__window__05b8c74c,window,28
train_ep_000175,obj__torch__69756f3c,torch,28
train_ep_000175,obj__chair__a09272b5,chair,14
train_ep_000175,obj__mug__4c032833,mug,6
train_ep_000175,obj__bar_counter__526e63ea,bar counter,14
train_ep_000175,obj__well_equipped_kitchen__1c17cb56,well-equipped kitchen,14
train_ep_000176,obj__candle__ce23a732,candle,10
train_ep_000176,obj__painting__6a7c1b1d,painting,10
train_ep_000176,obj__chair__a09272b5,chair,10
train_ep_000176,obj__wall__2d86bdac,wall,5
train_ep_000176,obj__table__aab9e1de,table,5
train_ep_000176,obj__candle_stick__db7f7097,candle stick,5
train_ep_000176,obj__cherry_wood_colored_table__17bd66cd,cherry wood colored table,5
train_ep_000177,obj__flower__608f0b98,flower,10
train_ep_000177,obj__tree__c0af77cf,tree,10
train_ep_000177,obj__small_water_spring__583c7fc5,small water spring,10
train_ep_000178,obj__flower__608f0b98,flower,9
train_ep_000178,obj__table__aab9e1de,table,9
train_ep_000178,obj__bench__1d28d258,bench,9
train_ep_000178,obj__roof__3a393f7a,roof,9
train_ep_000178,obj__fence__dc42bba7,fence,9
train_ep_000179,obj__altar__ff70cae5,altar,10
train_ep_000179,obj__cross__22aadb26,cross,10
train_ep_000180,obj__window__05b8c74c,window,4
train_ep_000180,obj__small_sliding_window_covered_with_metal__1267d427,small sliding window covered with metal,4
train_ep_000180,obj__door__2feaaf89,door,4
train_ep_000180,obj__knocker__6551d3cd,knocker,4
train_ep_000180,obj__rivet__be43c2c5,rivet,4
train_ep_000180,obj__archway__29ce6182,archway,4
train_ep_000181,obj__rough_clothing__0f8af01c,rough clothing,14
train_ep_000181,obj__wine__3f206bd2,wine,28
train_ep_000181,obj__banner__12df53fe,banner,28
train_ep_000181,obj__roasting_meat__6c2db81b,roasting meat,20
train_ep_000181,obj__sweetmeat__20eb3f71,sweetmeat,14
train_ep_000182,obj__impassable_vegetation__8d07f65a,impassable vegetation,14
train_ep_000182,obj__tree__c0af77cf,tree,14
train_ep_000182,obj__jungle__5d991220,jungle,14
train_ep_000182,obj__beast__b878bc12,beast,14
train_ep_000182,obj__plant__9ea0a36b,plant,7
train_ep_000183,obj__pillar__590d8d93,pillar,12
train_ep_000183,obj__altar__ff70cae5,altar,12
train_ep_000183,obj__torch__69756f3c,torch,12
train_ep_000183,obj__painting__6a7c1b1d,painting,12
train_ep_000183,obj__statue__a643f0c6,statue,12
train_ep_000183,obj__candle__ce23a732,candle,12
train_ep_000183,obj__drawing__d8eb8762,drawing,12
train_ep_000183,obj__door__2feaaf89,door,12
train_ep_000184,obj__table__aab9e1de,table,6
train_ep_000184,obj__window__05b8c74c,window,3
train_ep_000184,obj__large_ornate_table__053d4c9c,large ornate table,6
train_ep_000184,obj__higher_dining_table__227786b4,higher dining table,3
train_ep_000184,obj__vast_ceilings__1ee4cb75,vast ceilings,3
train_ep_000185,obj__colorful_lizard__f9b3e2e6,colorful lizard,28
train_ep_000185,obj__small_fire__96bb4181,small fire,14
train_ep_000185,obj__coconut__763b8741,coconut,17
train_ep_000185,obj__rock__9a1f3094,rock,28
train_ep_000185,obj__wooden_spit__82032ff9,wooden spit,14
train_ep_000185,obj__cup__f3f58ee4,cup,3
train_ep_000185,obj__pot__ecbfde13,pot,8
train_ep_000186,obj__wall__2d86bdac,wall,14
train_ep_000186,obj__bone__a57fc812,bone,22
train_ep_000186,obj__palace__667940ea,palace,14
train_ep_000186,obj__door__2feaaf89,door,14
train_ep_000187,obj__bone__a57fc812,bone,3
train_ep_000187,obj__spiderwebs__90a475fe,spiderwebs,14
train_ep_000187,obj__gravestone__506fed0a,gravestone,14
train_ep_000188,obj__chair__a09272b5,chair,13
train_ep_000188,obj__goddess__5e37719b,goddess,13
train_ep_000188,obj__ornament__417d2d18,ornament,8
train_ep_000189,obj__large_gate__0f1083bf,large gate,14
train_ep_000189,obj__jar__68995fcb,jar,4
train_ep_000189,obj__barn__5dfcc0aa,barn,14
train_ep_000189,obj__wood__22811dd9,wood,14
train_ep_000189,obj__shed__5589981e,shed,14
train_ep_000190,obj__slight_fog__de8b85d5,slight fog,14
train_ep_000190,obj__giant_withered_oak_tree__2dd891f9,giant withered oak tree,14
train_ep_000191,obj__hill__debaee4a,hill,14
train_ep_000191,obj__flower__608f0b98,flower,19
train_ep_000192,obj__bed__001cbc05,bed,28
train_ep_000192,obj__mattress__64b51654,mattress,14
train_ep_000192,obj__bell__8d45c85b,bell,14
train_ep_000192,obj__jewelry__449de323,jewelry,14
train_ep_000192,obj__plush_mattress__4841c20b,plush mattress,14
train_ep_000192,obj__chifferobe__0b2d9319,chifferobe,14
train_ep_000193,obj__sacred_flame__fb44211c,sacred flame,28
train_ep_000194,obj__tattered_map__7af8f60b,tattered map,5
train_ep_000194,obj__bear__893b56e3,bear,14
train_ep_000194,obj__wall__2d86bdac,wall,14
train_ep_000195,obj__incense_burner__53158abd,incense burner,14
train_ep_000196,obj__torture_implements__8f1e707f,torture implements,14
train_ep_000196,obj__remains__f9cb365d,remains,14
train_ep_000196,obj__shackle__bf676db8,shackle,28
train_ep_000196,obj__implements__37371cb8,implements,4
train_ep_000197,obj__moss__06a311b9,moss,1
train_ep_000198,obj__bar__37b51d19,bar,14
train_ep_000199,obj__bows__e949ecf5,bows,14
train_ep_000199,obj__alarm_horn__d20ed7a8,alarm horn,14
train_ep_000200,obj__fluid__5cfea13b,fluid,14
train_ep_000200,obj__stool__801f91a6,stool,16
train_ep_000200,obj__wooden_bar__e18010fd,wooden bar,14
