crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110232118,(주)아티포트,ARTIFORT COMPANY LTD,,김이현,,,,,1028123458,03021,서울 종로구 홍지동,127-13,,82-02-396-3300,02-396-3344,,19780526,,,,,,,,,,46,,0,,,,,,20200517,20200517
1101110232126,대창설비,,,민광호,,,31,주식회사,1108131148,01648,서울특별시 노원구 덕릉로 738,5층 (상계동),,02  902 4701,02  902 4704,,19780525,,,,,,,,Y,,11,,0,,,,,,20250930,20260914
1101110232126,대창설비(주),DAE CHANG SEOLBI,,민광호,,,,,1108131148,01682,서울특별시 노원구 한글비석로31길 11,2층 (상계동),,82-02-902-4701,02-902-4704,,19780710,,,,,,,,,,6,,0,,,,,,20200517,20200517
1101110232150,삼환건설,,,송태식,,,31,주식회사,2078115267,04975,서울 광진구 천호대로 694,", 3층(구의동, 흥지빌딩)",,02  453 4896,02  453 4843,,19780526,,,,,,,,Y,,13,,0,,,,,,20200517,20200517
1101110232176,나리산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110232176,나리산업(주),,,,,,,,,,,,,029290811,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110232192,정경종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110232192,정경종합건설(주),,,,,,,,,,,,,0000292900811,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110232217,형진조경,,,강이호,,,31,주식회사,1148148961,06593,서울 서초구 고무래로8길 9,"(반포동,정환빌딩 4층)",,02  592 1545,02  592 1662,,19780527,,,,,,,,Y,,16,,0,,,,,,20200517,20260914
1101110232217,형진조경(주),,,,,,,,,,서울특별시 서초구,효령로 92 (대우효령아파트 상가 235호 방배동),,,,,,,,,,,,,,,0,,0,,,,,,20201008,20240402
1101110232217,형진조경(주),m,,강이호,,,,,1148148961,06761,서울특별시 서초구 방배동,대우효령아파트상가 235호,,82-02-592-1545,02-592-1662,,19780831,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110232267,세신건설 주식회사,seshin construction co,세신건설,임병원,E,기타,,,2098117072,136084,서울특별시 성북구 보문동 4가 20 통광빌딩 7층,,sesin.co.kr,02-929-0270,02-929-0275,,19780527,12,,,,,,,,,0,,0,,,,00248071,2017/06/30,20230704,20260914
1101110232267,세신건설 주식회사,seshin construction co,세신건설,임병원,E,기타,,,2098117072,136084,서울특별시 성북구 보문동 4가 20 통광빌딩 7층,서울특별시 성북구 보문동 4가 20 통광빌딩 7층,sesin.co.kr,02-929-0270,02-929-0275,,19780527,12,,,,,,,,,0,,0,,,,00248071,2017/06/30,20260101,20260101
1101110232267,세신건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110232267,세신건설 주식회사,seshin construction co,세신건설,임병원,E,기타,,,,136084,서울특별시 성북구 보문동 4가 20 통광빌딩 7층,,sesin.co.kr,02-929-0270,02-929-0275,,19780527,12,,,,,,,,,0,,0,,,,00248071,2017/06/30,20200509,20230703
1101110232291,주식회사 크라운관광호텔,HOTEL CROWN,크라운관광호텔,김관식,E,기타,,,1068108653,04390,"서울특별시 용산구 녹사평대로 140 (이태원동, 크라운호텔)",,,02-797-4111,02-795-6466,,19780529,12,,,,,,,,,0,,0,,,,00386520,2022/05/11,20200509,20260914
1101110232291,주식회사 크라운관광호텔,HOTEL CROWN,크라운관광호텔,김관식,E,기타,,,1068108653,04390,"서울특별시 용산구 녹사평대로 140 (이태원동, 크라운호텔)","서울특별시 용산구 녹사평대로 140 (이태원동, 크라운호텔)",,02-797-4111,02-795-6466,,19780529,12,,,,,,,,,0,,0,,,,00386520,2022/05/11,20260101,20260101
1101110232423,향우산업주식회사,HYANG WOO INDUSTRY LTD. COM.,향우산업,김성섭,E,기타,,,1218118559,140013,서울특별시 용산구 한강로 3가 40-113,,WWW.HYANG WOO.CO.KR,02-790-5944,02-749-0616,,19760917,12,,,,,,,,,0,,0,,,,00164405,2017/06/30,20230704,20260914
1101110232423,향우산업주식회사,HYANG WOO INDUSTRY LTD. COM.,향우산업,김성섭,E,기타,,,1218118559,140013,서울특별시 용산구 한강로 3가 40-113,서울특별시 용산구 한강로 3가 40-113,WWW.HYANG WOO.CO.KR,02-790-5944,02-749-0616,,19760917,12,,,,,,,,,0,,0,,,,00164405,2017/06/30,20260101,20260101
1101110232423,향우산업주식회사,HYANG WOO INDUSTRY LTD. COM.,향우산업,김성섭,E,기타,,,,140013,서울특별시 용산구 한강로 3가 40-113,,WWW.HYANG WOO.CO.KR,02-790-5944,02-749-0616,,19760917,12,,,,,,,,,0,,0,,,,00164405,2017/06/30,20200509,20230703
1101110232465,인산종합건설(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110232465,인산종합건설(주),,,,,,,,,,,,,0538540002,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110232530,(주)남북,"NAMBUK CO.,LTD",남북,신대섭,E,기타,,,1188100334,17037,"경기도 용인시 처인구 모현면 백옥대로 2104-24 (초부리, 남북)",,,0313331421,0313331865,,19780530,12,,,,,,,,,0,,0,,,,00107154,2019/03/11,20200509,20260914
1101110232530,(주)남북,"NAMBUK CO.,LTD",남북,신대섭,E,기타,,,1188100334,17037,"경기도 용인시 처인구 모현면 백옥대로 2104-24 (초부리, 남북)","경기도 용인시 처인구 모현면 백옥대로 2104-24 (초부리, 남북)",,0313331421,0313331865,,19780530,12,,,,,,,,,0,,0,,,,00107154,2019/03/11,20260101,20260101
1101110232556,(주)서광티앤씨,sukwang enterprise ltd,서광티앤씨,이택보,E,기타,,,1068109666,140132,서울특별시 용산구 청파동 2가 113번지,,,02-702-1452,,,19780530,12,,,,,,,,,0,,0,,,,00198253,2017/06/30,20230704,20260914
1101110232556,(주)서광티앤씨,sukwang enterprise ltd,서광티앤씨,이택보,E,기타,,,1068109666,140132,서울특별시 용산구 청파동 2가 113번지,서울특별시 용산구 청파동 2가 113번지,,02-702-1452,,,19780530,12,,,,,,,,,0,,0,,,,00198253,2017/06/30,20260101,20260101
1101110232556,(주)서광티앤씨,sukwang enterprise ltd,서광티앤씨,이택보,E,기타,,,,140132,서울특별시 용산구 청파동 2가 113번지,,,02-702-1452,,,19780530,12,,,,,,,,,0,,0,,,,00198253,2017/06/30,20200509,20230703
1101110232580,성문국제,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110232621,동아종합개발주식회사,"Dong Ah General Development Co., Ltd",동아종합개발,이영환,F,기타,,,1108106746,100705,서울특별시 중구 충무로3가 60-1 극동빌딩 9층,,,02)3709-3191,02)3709-3843,,19780530,12,,,,,,,,,0,,0,,,,00116842,2017/06/30,20200509,20260914
1101110232621,동아종합개발주식회사,"Dong Ah General Development Co., Ltd",동아종합개발,이영환,F,기타,,,1108106746,100705,서울특별시 중구 충무로3가 60-1 극동빌딩 9층,서울특별시 중구 충무로3가 60-1 극동빌딩 9층,,02)3709-3191,02)3709-3843,,19780530,12,,,,,,,,,0,,0,,,,00116842,2017/06/30,20260101,20260101
1101110232655,육진개발(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110232697,해동종합건설주식회사,"HAE DONG GENERAL CONSTRUCTION CO., LTD.",해동종합건설,유금상,E,기타,,,1348125017,425020,경기도 안산시 단원구 고잔동 520-3 중앙빌딩 305호,,,02-568-8567,02-568-3704,,19831007,12,,,,,,,,,0,,0,,,,00533155,2017/06/30,20200509,20260914
1101110232697,해동종합건설주식회사,"HAE DONG GENERAL CONSTRUCTION CO., LTD.",해동종합건설,유금상,E,기타,,,1348125017,425020,경기도 안산시 단원구 고잔동 520-3 중앙빌딩 305호,경기도 안산시 단원구 고잔동 520-3 중앙빌딩 305호,,02-568-8567,02-568-3704,,19831007,12,,,,,,,,,0,,0,,,,00533155,2017/06/30,20260101,20260101
1101110232738,(주)한부특수,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110232738,(주)한부특수,,,,,,,,,,,,,026971124,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110232754,남진토건(주),"NAMJIN TOGUN CO.,LTD",,허남일,,,,,2048124656,02622,서울 동대문구 답십리동,961-2,,82-02-2244-3731,02-2244-3708,,19780531,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110232770,해동방건(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110232861,아세아공영(주),,,,,,,,,,"서울특별시 송파구 중대로 197 삼석빌딩302 (가락동, 삼석빌딩)","삼석빌딩302 (가락동, 삼석빌딩)",,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110232861,아세아공영(주),,,,,,,,,,서울특별시 송파구,"중대로 197 (삼석빌딩302 (가락동, 삼석빌딩))",,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110232978,미강공영(주),MIGANG,,한기은,,,,,1068108385,06935,서울 동작구 노량진동,306-14,,82-02-794-3301,02-794-9825,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110233041,(주)세방테크,sebangtec,세방테크,"박계석, 강치성",E,기타,,,2298112111,05854,"서울특별시 송파구 법원로 128 A동1201호(문정동, 문정에스케이브이원지엘메트로시티)",,www.sebangtec.co.kr/,02-579-5551,02-572-8281,,19780601,12,,,,,,,,,0,,0,,,,00609032,2023/02/20,20200509,20260914
1101110233041,(주)세방테크,sebangtec,세방테크,"박계석, 강치성",E,기타,,,2298112111,05854,"서울특별시 송파구 법원로 128 A동1201호(문정동, 문정에스케이브이원지엘메트로시티)","서울특별시 송파구 법원로 128 A동1201호(문정동, 문정에스케이브이원지엘메트로시티)",www.sebangtec.co.kr/,02-579-5551,02-572-8281,,19780601,12,,,,,,,,,0,,0,,,,00609032,2023/02/20,20260101,20260101
1101110233108,보림건업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110233322,서원물산(주),"Seowon Mulsan Co., Ltd.",서원물산,김대환,E,기타,,,1018106586,08217,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지)바동 4113호",,www.seowonbearing.com/,02-2611-5314,02-6737-5314,,19780603,12,,,,,,,,,0,,0,,,,00918833,2023/02/14,20200509,20260914
1101110233322,서원물산(주),"Seowon Mulsan Co., Ltd.",서원물산,김대환,E,기타,,,1018106586,08217,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지)바동 4113호","서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지)바동 4113호",www.seowonbearing.com/,02-2611-5314,02-6737-5314,,19780603,12,,,,,,,,,0,,0,,,,00918833,2023/02/14,20260101,20260101
1101110233322,서원물산(주),"SEOWON TRADING CO.,LTD",,김재우,,,,,1018106586,08217,서울특별시  구로구  경인로53길  15,"바동4113호 (구로2동,중앙유통단지)",,82-02-2625-6211,02-6737-5314,그 외 기타 기계 및 장비 도매업,19780603,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110233439,(주)뉴아세아,"NEW ASIA CO.,LTD.",뉴아세아,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,51,3.1,57000000,,,,00138695,2023/11/14,20260331,20260914
1101110233439,(주)뉴아세아,"NEW ASIA CO.,LTD.",뉴아세아,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,76,3.1,5000000,,,,00138695,2023/11/14,20250414,20260330
1101110233439,(주)뉴아세아,"NEW ASIA CO.,LTD.",뉴아세아,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),경기도 여주시 능서면 능서로 262 (구양리),www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,76,3.1,5000000,,,,00138695,2023/11/14,20260101,20260101
1101110233439,(주)에이제이에스,AJS CO LTD.,,김수일,,,,,1198517229,08589,서울 금천구 가산동,345-30  남성프라자  1001호,,82-02-2026-1097,02-2026-1450,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110233439,(주)뉴아세아,"NEW ASIA CO.,LTD.",뉴아세아,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,106,3.1,5000000,,,,00138695,2023/11/14,20240401,20250413
1101110233439,(주)뉴아세아,"NEW ASIA CO.,LTD.",뉴아세아,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,144,3.2,41980996,,,,00138695,2023/11/14,20231114,20240329
1101110233439,(주)뉴아세아조인트,"AJS CO.,LTD.",뉴아세아조인트,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,144,3.2,41980996,,,,00138695,2022/02/24,20230330,20231113
1101110233439,(주)뉴아세아조인트,"AJS CO.,LTD.",뉴아세아조인트,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,167,3.1,27117782,,,,00138695,2022/02/24,20220323,20230329
1101110233439,(주)뉴아세아조인트,"AJS CO.,LTD.",뉴아세아조인트,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,113,4.7,32000000,,,,00138695,2022/02/24,20210326,20220322
1101110233439,(주)뉴아세아조인트,"AJS CO.,LTD.",뉴아세아조인트,이상헌,E,기타,,,1368118827,12641,경기도 여주시 능서면 능서로 262 (구양리),,www.ajs.co.kr,02-3452-0009,02-3452-0090,,19780605,12,,,,14/09/02,,,,,111,3.5,35000000,,,,00138695,2021/02/25,20200509,20210325
1101110233463,주식회사 더밴,The van Co. Ltd,더밴,최영문,E,기타,,,1028129767,06365,서울특별시 강남구 헌릉로570길 32-2 (세곡동) 아이디타워,,,02-3664-5111,02-2662-5110,,19780605,12,,,,,,,,,0,,0,,,,01157615,2023/02/20,20200509,20260914
1101110233463,주식회사 더밴,The van Co. Ltd,더밴,최영문,E,기타,,,1028129767,06365,서울특별시 강남구 헌릉로570길 32-2 (세곡동) 아이디타워,서울특별시 강남구 헌릉로570길 32-2 (세곡동) 아이디타워,,02-3664-5111,02-2662-5110,,19780605,12,,,,,,,,,0,,0,,,,01157615,2023/02/20,20260101,20260101
1101110233512,(주)삼원아이씨씨,"SAMWON ICC CO.,LTD",,양승무,,,,,2148152407,06611,서울  서초구  서초동,1303-10서초한일유앤아이주상복합2층215,,82-02-3461-1381,02-3461-4289,,19780605,,,,,,,,,,56,,0,,,,,,20200517,20200517
1101110233520,강산개발(주),"KANG SAN DEVELOPMENT CO., LTD",강산개발,박재준,E,기타,,,2208120365,06253,서울특별시 강남구 도곡로1길 25 (역삼동) 강산빌딩 5층,,,02-2007-9200,02-567-1133,,19780605,12,,,,,,,,,0,,0,,,,00100531,2023/02/22,20200509,20260914
1101110233520,강산개발(주),"KANG SAN DEVELOPMENT CO., LTD",강산개발,박재준,E,기타,,,2208120365,06253,서울특별시 강남구 도곡로1길 25 (역삼동) 강산빌딩 5층,서울특별시 강남구 도곡로1길 25 (역삼동) 강산빌딩 5층,,02-2007-9200,02-567-1133,,19780605,12,,,,,,,,,0,,0,,,,00100531,2023/02/22,20260101,20260101
1101110233520,강산개발(주),kangsan,,정해국,,,,,2208120365,06253,서울특별시 강남구 도곡로1길 25,(역삼동),,82-02-2007-9231,02-567-1133,토공사업,19780605,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110233546,(주)지영사,"JI YUNG SA CO., LTD",지영사,전척원,E,기타,,,2168100545,131141,서울특별시 중랑구 묵동 169-2,,http://www.juyungsa.co.kr,02)973-2111 (김영집),02)974-0018,,19780607,12,,,,,,,,,0,,0,,,,00150174,2024/06/28,20230704,20260914
1101110233546,(주)지영사,"JI YUNG SA CO., LTD",지영사,전척원,E,기타,,,2168100545,131141,서울특별시 중랑구 묵동 169-2,서울특별시 중랑구 묵동 169-2,http://www.juyungsa.co.kr,02)973-2111 (김영집),02)974-0018,,19780607,12,,,,,,,,,0,,0,,,,00150174,2024/06/28,20260101,20260101
1101110233546,(주)지영사,"JI YUNG SA CO., LTD",지영사,전척원,E,기타,,,,131141,서울특별시 중랑구 묵동 169-2,,http://www.juyungsa.co.kr,02)973-2111 (김영집),02)974-0018,,19780607,12,,,,,,,,,0,,0,,,,00150174,2017/06/30,20200509,20230703
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,219,6년7개월,59000000,삼정회계법인,적정의견,,00150536,2025/10/10,20260319,20260914
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,219,6년7개월,59000000,,,,00150536,2025/10/10,20260318,20260803
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,213,6년3개월,55000000,삼정회계법인,적정의견,,00150536,2025/10/10,20251015,20260317
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,서울특별시 서초구  효령로 231,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,213,6년3개월,55000000,삼정회계법인,적정의견,,00150536,2025/10/10,20260101,20260101
1101110233629,진양제약(주),JIN YANG PHARM CO LT,,최재준,,,,,2148110673,06671,서울 서초구 서초3동,1532-9번지  진양제약빌딩  7층,,82-02-3470-0300,02-3470-0390,합성의약품 및 기타 완제 의약품 제조업,19780607,,,,,,,,,,89,,0,,,,,,20251008,20251014
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,"최재준, 최윤환(각자대표)",A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,213,6년3개월,55000000,,,,00150536,2024/07/01,20250312,20251007
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,"최재준, 최윤환(각자대표)",A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,213,6년3개월,55000000,삼정회계법인,적정의견,,00150536,2024/07/01,20250314,20250619
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,"최재준, 최윤환(각자대표)",A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,215,5년11개월,52000000,,,,00150536,2024/07/01,20240313,20250311
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,"최재준, 최윤환(각자대표)",A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,219,5년 8개월,48000000,,,,00150536,2023/03/23,20230323,20240312
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,219,5년 8개월,48000000,,,,00150536,2022/12/12,20230314,20230322
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,206,5년 6개월,39000000,삼일회계법인,적정의견,,00150536,2022/12/12,20220315,20230313
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,179,5년 11개월,43000000,삼경회계법인,적정의견,,00150536,2021/12/13,20210312,20220314
1101110233629,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",진양제약,최재준,A,코스닥,,,2148110673,06671,서울특별시 서초구  효령로 231,,www.jinyangpharm.co.kr,02-3470-0300,02-3470-0390,,19780607,12,,,00/07/27,,,,,,188,5년6개월,41000000,삼경회계법인,적정의견,,00150536,2020/11/30,20200509,20210311
