crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110516893,(주)신우지에프,"SHINWOO G F CO., LTD",,차광언,,,,,2148145304,06214,서울특별시 강남구 언주로 406,"33동 305호(역삼동, 개나리아파트)",,82-02-525-0033,02-525-0038,,19870203,,,,,,,,,,3,,0,,,,,,20200517,20200517
1101110516968,(주)세창교역상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517205,(주)금성기연,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517289,보환물산(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517297,(주)팔만헬시아,,,,,,,,,,경기도 고양시 일산동구 장항로 203-86 장항동,장항동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110517297,(주)팔만헬시아,,,,,,,,,,경기도 고양시 일산동구,장항로 203-86 (장항동),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110517297,(주)팔만헬시아,PAL MA HELTHIA,,여운홍,,,,,1088138380,10432,경기 고양.일산동 장항동,602-31,,82-031-907-3421,031-907-3383,,19870201,,,,,,,,,,18,,0,,,,,,20200517,20200517
1101110517304,천경실업(주),"CHEN KYUNG CO.,LTD",,최경호,,,,,2128129287,05360,서울 강동구 둔촌동,607-2,,82-02-488-8233,02-488-8238,,19870120,,,,,,,,,,11,,0,,,,,,20200517,20200517
1101110517312,진한전설(주),JINHAN,,최원석,,,,,1078148769,07294,서울특별시 영등포구 영등포로20길 22-10,(문래동3가),,82-02-2679-1300,02-2676-1366,,19870120,,,,,,,,,,15,,0,,,,,,20200517,20200517
1101110517411,승보산업개발 주식회사,"SEUNGBOO Industrial Co., Ltd.",승보산업개발,김병길,E,기타,,,1208115000,380882,충청북도 충주시 주덕읍 대곡리 103-3,,,043-848-0294,043-848-7266,,19870121,12,,,,,,,,,0,,0,,,,00234528,2017/06/30,20200509,20260914
1101110517411,승보산업개발 주식회사,"SEUNGBOO Industrial Co., Ltd.",승보산업개발,김병길,E,기타,,,1208115000,380882,충청북도 충주시 주덕읍 대곡리 103-3,충청북도 충주시 주덕읍 대곡리 103-3,,043-848-0294,043-848-7266,,19870121,12,,,,,,,,,0,,0,,,,00234528,2017/06/30,20260101,20260101
1101110517411,승보산업개발,,,김병길,,,31,주식회사,1208115000,27463,충북 충주시 주덕읍 충청대로,2195-31 (대곡리),,02  554 0294,043 848 7266,,19870121,,,,,,,,Y,,45,,0,,,,,,20251008,20251014
1101110517445,주식회사 실버텍스,Silvertex Limited.,실버텍스,정 분 도,E,기타,,,2148107348,06752,"서울특별시 서초구 강남대로 163 5,6층",,silvertex.co.kr,02-572-4711,02-572-9480,,19870121,12,,,,,,,,,0,,0,,,,00385530,2026/01/08,20260108,20260914
1101110517445,주식회사 실버텍스,Silvertex Limited.,실버텍스,정 만 우,E,기타,,,2148107348,06752,"서울특별시 서초구 강남대로 163 5,6층",,silvertex.co.kr,02-572-4711,02-572-9480,,19870121,12,,,,,,,,,0,,0,,,,00385530,2022/02/25,20200509,20260107
1101110517445,주식회사 실버텍스,Silvertex Limited.,실버텍스,정 만 우,E,기타,,,2148107348,06752,"서울특별시 서초구 강남대로 163 5,6층","서울특별시 서초구 강남대로 163 5,6층",silvertex.co.kr,02-572-4711,02-572-9480,,19870121,12,,,,,,,,,0,,0,,,,00385530,2022/02/25,20260101,20260101
1101110517445,(주)실버텍스,SILVERTEX LTD,,정분도,,,,,2148107348,06752,서울특별시 서초구 강남대로 163,혜인빌딩8층,,82-02-572-9488,02-572-9480,스타킹 및 기타 양말 제조업,19870201,,,,,,,,,,59,,0,,,,,,20251008,20251014
1101110517479,(주)삼계산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517502,(주)대성자동포장기계,"Daesung Automatic Packaging Machinery., Co. Ltd.",대성자동포장기계,김영민,E,기타,,,1308123720,21074,"인천광역시 계양구 봉오대로894번길 48-19 (서운동, (주)대성자동포장기계)",,www.daesungpack.co.kr,032-672-7671,032-672-7675,,19870201,12,,,,,,,,,0,,0,,,,01473337,2024/06/28,20200509,20260914
1101110517502,(주)대성자동포장기계,"Daesung Automatic Packaging Machinery., Co. Ltd.",대성자동포장기계,김영민,E,기타,,,1308123720,21074,"인천광역시 계양구 봉오대로894번길 48-19 (서운동, (주)대성자동포장기계)","인천광역시 계양구 봉오대로894번길 48-19 (서운동, (주)대성자동포장기계)",www.daesungpack.co.kr,032-672-7671,032-672-7675,,19870201,12,,,,,,,,,0,,0,,,,01473337,2024/06/28,20260101,20260101
1101110517510,대윤건설주식회,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517528,명진건설산업주식회사,"MYUNG JIN CONSTRUCTION INDUSTRY CO.,LTD",명진건설산업,김점동,E,기타,,,2208119214,06151,"서울특별시 강남구 테헤란로 317 (역삼동, 동훈타워)",,,041-564-9417,041-563-2738,,19870221,06,,,,,,,,,0,,0,,,,00262406,2022/08/22,20200509,20260914
1101110517528,명진건설산업주식회사,"MYUNG JIN CONSTRUCTION INDUSTRY CO.,LTD",명진건설산업,김점동,E,기타,,,2208119214,06151,"서울특별시 강남구 테헤란로 317 (역삼동, 동훈타워)","서울특별시 강남구 테헤란로 317 (역삼동, 동훈타워)",,041-564-9417,041-563-2738,,19870221,06,,,,,,,,,0,,0,,,,00262406,2022/08/22,20260101,20260101
1101110517586,(주)수진통상,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110517586,(주)수진통상,,,,,,,,,,,,,027762012,,,,,,,,,,,,,0,,0,,,,,,20230217,20250318
1101110517619,신아패션(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517677,조경설계서안(주),SEO AN TOTAL LANDSCAPE,,정영선,,,,,2298119735,06259,서울 강남구 도곡동,944-9번지  은광빌딩  2층3층,,82-02-579-7008,02-576-7009,,19870122,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110517768,(주)동영엔터프라이즈,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110517776,한일공무,"HANILGONGMU.CO.,LTD",,한정창,,,04,주식회사,2168108120,131220,서울시 중랑구 상봉동,475-7(3층),,02  434 1999,024341999,건설업(41-42),01,12,,,,,,,-,한빛 중랑교,20,,0,,,,,,20250401,20260914
1101110517776,한일공무,"HANILGONGMU.CO.,LTD",,한정창,,,04,주식회사,2168108120,131220,서울시 중랑구 상봉동,475-7(3층),,02  434 1999,024341999,,01,12,,,,,,,-,한빛 중랑교,20,,0,,,,,,20211116,20250331
1101110517776,한일공무,"HANILGONGMU.CO.,LTD",,한정창,,,04,주식회사,2168108120,131220,서울시 중랑구 상봉동,475-7(3층),,02  434 1999,024341999,,01,12,,,,,,,,한빛 중랑교,20,,0,,,,,,20221012,20230214
1101110517776,한일공무,"HANILGONGMU.CO.,LTD",,한정창,,,04,주식회사,2168108120,131220,서울시 중랑구 상봉동,475-7(3층),,02  434 1999,02  434 1999,,01,12,,,,,,,,한빛 중랑교,20,,0,,,,,,20200509,20211115
1101110517833,한영전기공업주식회사,"HanYoung Electronic Co., Ltd.",한영전기공업,한영수,E,기타,,,1348109017,456841,경기도 안성시 미양면 갈전리 228-16,,,031-672-2222,,,19870130,12,,,,,,,,,0,,0,,,,00680268,2017/06/30,20200509,20260914
1101110517833,한영전기공업주식회사,"HanYoung Electronic Co., Ltd.",한영전기공업,한영수,E,기타,,,1348109017,456841,경기도 안성시 미양면 갈전리 228-16,경기도 안성시 미양면 갈전리 228-16,,031-672-2222,,,19870130,12,,,,,,,,,0,,0,,,,00680268,2017/06/30,20260101,20260101
1101110517833,한영전기공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110517924,금남실업진흥(주),"keum nam industrial co.,ltd",,박찬수,,,,,2078120187,05098,서울 광진구 자양2동,600-2  솔빌딩,,82-02-453-5290,02-452-6937,,19870123,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110517932,(주)씨앤씨글로벌코퍼레이션,C AND C GLOBAL CORPORATION,,소종철,,,,,2188109106,06256,서울 강남구 역삼동,799-18,,82-02-588-9664,02-522-4256,,19870323,,,,,,,,,,8,,0,,,,,,20200517,20200517
1101110517940,(주)웰캄인베스트먼트앤디벨로프먼트,WELCALM I&D,,최미경,,,,,1058127133,07327,서울특별시 영등포구 국제금융로2길 37,1202호,,82-02-325-2812,02-325-2819,,19870124,,,,,,,,,,22,,0,,,,,,20200517,20200517
1101110517982,(주)에스와이시,,,,,,,,,,서울특별시 강서구 곰달래로 261 화곡동,화곡동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110517982,(주)에스와이시,,,,,,,,,,서울특별시 강서구,곰달래로 261 (화곡동),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110518013,(주)제이씨탑,"JC TOP CO., LTD.",,황종철,,,,,1168143792,04709,서울 성동구 도선동,14번지  신안넥스텔  208호,,82-02-2282-0981,02-416-5077,,19870124,,,,,,,,,,3,,0,,,,,,20200517,20200517
1101110518047,(주)화인메컨,"finemecon Co.,Ltd",화인메컨,허용주,E,기타,,,1208134104,05854,"서울특별시 송파구 법원로 114 (문정동, 엠스테이트) A동 901호",,www.finemecon.co.kr,025474471,025470027,,19870415,12,,,,,,,,,0,,0,,,,01588602,2022/02/22,20210928,20260914
1101110518047,(주)화인메컨,"finemecon Co.,Ltd",화인메컨,허용주,E,기타,,,1208134104,05854,"서울특별시 송파구 법원로 114 (문정동, 엠스테이트) A동 901호","서울특별시 송파구 법원로 114 (문정동, 엠스테이트) A동 901호",www.finemecon.co.kr,025474471,025470027,,19870415,12,,,,,,,,,0,,0,,,,01588602,2022/02/22,20260101,20260101
1101110518047,(주)화인메컨,hwain,,허용주,,,,,1208134104,05854,서울특별시 송파구 법원로 114,"A동 901호(문정동,엠스테이트)",,82-02-547-4471,02-547-0027,배관 및 냉·난방 공사업,19870126,,,,,,,,,,12,,0,,,,,,20251008,20251014
1101110518047,(주)화인메컨,hwain,,허용주,,,,,1208134104,05854,서울특별시 송파구 법원로 114,"A동 901호(문정동,엠스테이트)",,82-02-547-4471,02-547-0027,,19870126,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110518071,진광컨설팅,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518089,에이비씨상사(주),"ABC SANG-SA CO., LTD.",에이비씨상사,손형주,E,기타,,,1148140824,06697,"서울특별시 서초구 효령로 64 (방배동, 우림빌딩)",,www.abc-sangsa.co.kr,02-522-4900,02-522-4017,,19870401,12,,,,,,,,,0,,0,,,,00302254,2026/01/26,20260126,20260914
1101110518089,에이비씨상사(주),"ABC SANG-SA CO., LTD.",에이비씨상사,손병문,E,기타,,,1148140824,06697,"서울특별시 서초구 효령로 64 (방배동, 우림빌딩)",,www.abc-sangsa.co.kr,02-522-4900,02-522-4017,,19870401,12,,,,,,,,,0,,0,,,,00302254,2021/07/27,20200509,20260125
1101110518089,에이비씨상사(주),"ABC SANG-SA CO., LTD.",에이비씨상사,손병문,E,기타,,,1148140824,06697,"서울특별시 서초구 효령로 64 (방배동, 우림빌딩)","서울특별시 서초구 효령로 64 (방배동, 우림빌딩)",www.abc-sangsa.co.kr,02-522-4900,02-522-4017,,19870401,12,,,,,,,,,0,,0,,,,00302254,2021/07/27,20260101,20260101
1101110518097,신한문기공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518112,(주)프레이져,,,,,,,,,,"서울특별시 강남구 삼성로 620 , 1호 삼성동",", 1호 삼성동",,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110518112,(주)프레이져,,,,,,,,,,서울특별시 강남구,"삼성로 620 (, 1호 삼성동)",,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110518162,동녁물산(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110518162,동녁물산(주),,,,,,,,,,,,,003208186277,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110518162,동녘물산(주),,,박대현,,,,,1398124482,21691,인천 남동구 고잔동,663-10남동공단96블럭11롯트,,82-032-0812-4988,032-818-6279,,19870126,,,,,,,,,,18,,0,,,,,,20200517,20200517
1101110518237,주식회사 한국애치슨,Acheson Korea Limited.,한국애치슨,남 인 근,E,기타,,,2148108560,137070,서울특별시 서초구 서초 1305-6,,,3481-3935,3481-1599,,19870127,12,,,,,,,,,0,,0,,,,00248293,2017/06/30,20230704,20260914
1101110518237,주식회사 한국애치슨,Acheson Korea Limited.,한국애치슨,남 인 근,E,기타,,,2148108560,137070,서울특별시 서초구 서초 1305-6,서울특별시 서초구 서초 1305-6,,3481-3935,3481-1599,,19870127,12,,,,,,,,,0,,0,,,,00248293,2017/06/30,20260101,20260101
1101110518237,주식회사 한국애치슨,Acheson Korea Limited.,한국애치슨,남 인 근,E,기타,,,,137070,서울특별시 서초구 서초 1305-6,,,3481-3935,3481-1599,,19870127,12,,,,,,,,,0,,0,,,,00248293,2017/06/30,20200509,20230703
1101110518295,풍천실업주식회사,poongcheon industries.co.ltd,풍천실업,김수철,E,기타,,,2208102256,06156,"서울특별시 강남구 봉은사로68길 61 2층(삼성동, 삼정빌딩)",,pccservcom.co.kr,02-569-9011,02-561-6632,,19870203,12,,,,,,,,,0,,0,,,,00561954,2024/05/02,20240502,20260914
1101110518295,풍천실업주식회사,poongcheon industries.co.ltd,풍천실업,김수철,E,기타,,,2208102256,06156,"서울특별시 강남구 봉은사로68길 61 2층(삼성동, 삼정빌딩)","서울특별시 강남구 봉은사로68길 61 2층(삼성동, 삼정빌딩)",pccservcom.co.kr,02-569-9011,02-561-6632,,19870203,12,,,,,,,,,0,,0,,,,00561954,2024/05/02,20260101,20260101
1101110518295,풍천실업(주),"POONGCHEON INDUSTRIES CO.,",,김용균,,,,,2208102256,06156,서울특별시 강남구 봉은사로68길 61,2층,,82-02-569-9011,02-561-6632,기타 석제품 제조업,19870205,,,,,,,,,,44,,0,,,,,,20251008,20251014
1101110518295,풍천실업주식회사,poongcheon industries.co.ltd,풍천실업,김수철,E,기타,,,2208102256,135080,서울특별시 강남구 역삼동,,pccservcom.co.kr,02-569-9011,02-561-6632,,19870203,12,,,,,,,,,0,,0,,,,00561954,2017/06/30,20200509,20240501
1101110518302,(주)정도약품,,정도약품,정 관 배,E,기타,,,2048114099,130060,서울특별시 동대문구 제기동 137-154,,,02)924-6554,02)929-4427,,19870127,12,,,,,,,,,0,,0,,,,00406383,2017/06/30,20200509,20260914
1101110518302,(주)정도약품,,정도약품,정 관 배,E,기타,,,2048114099,130060,서울특별시 동대문구 제기동 137-154,서울특별시 동대문구 제기동 137-154,,02)924-6554,02)929-4427,,19870127,12,,,,,,,,,0,,0,,,,00406383,2017/06/30,20260101,20260101
1101110518310,삼구섬유,,,김정대,,,31,주식회사,2088108376,03128,서울 종로구 김상옥로 17,(연지동),,02  745 1681,02  745 6555,,19870127,,,,,,,,Y,,4,,0,,,,,,20200517,20260830
1101110518310,(주)삼구섬유,"SAMGU FABRIC CO., LTD.",,김정대,,,,,2088108376,03128,서울 종로구 연지동,136-5번지    대호빌딩    본관    207호,,82-02-745-1681,,,19870324,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110518401,유아전자주식회사,YAURE TEL COM,유아전자,박현승,E,기타,,,2208112939,135082,서울특별시 강남 역삼 798-30,,무,02-555-9528,02-555-9529,,19860402,12,,,,,,,,,0,,0,,,,00236225,2017/06/30,20230704,20260914
1101110518401,유아전자주식회사,YAURE TEL COM,유아전자,박현승,E,기타,,,2208112939,135082,서울특별시 강남 역삼 798-30,서울특별시 강남 역삼 798-30,무,02-555-9528,02-555-9529,,19860402,12,,,,,,,,,0,,0,,,,00236225,2017/06/30,20260101,20260101
1101110518401,유아전자주식회사,YAURE TEL COM,유아전자,박현승,E,기타,,,,135082,서울특별시 강남 역삼 798-30,,무,02-555-9528,02-555-9529,,19860402,12,,,,,,,,,0,,0,,,,00236225,2017/06/30,20200509,20230703
1101110518485,대일종합산업(주),DAE IL JONG HAP,,조영환,,,,,2178101474,01464,서울 도봉구 창2동,603-4번지,,82-02-907-6466,,,19870203,,,,,,,,,,20,,0,,,,,,20200517,20200517
1101110518534,세훈물산(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518592,(주)디젠,"Dgen,lnc",디젠,이길헌,E,기타,,,1108117530,21315,인천광역시 부평구 부평대로297번길 73 (청천동),,www.taeil.com,02-2637-5340,02-2678-3114,,19870130,12,,,,,,,,,0,,0,,,,00489225,2022/02/25,20200509,20260914
1101110518592,(주)디젠,"Dgen,lnc",디젠,이길헌,E,기타,,,1108117530,21315,인천광역시 부평구 부평대로297번길 73 (청천동),인천광역시 부평구 부평대로297번길 73 (청천동),www.taeil.com,02-2637-5340,02-2678-3114,,19870130,12,,,,,,,,,0,,0,,,,00489225,2022/02/25,20260101,20260101
1101110518592,(주)디젠프러퍼티,"D.GEN PROPETY,INC",,김정호,,,,,1108117530,21315,인천 부평구 청천동,424-12,,82-032-510-3564,032-515-5340,컴퓨터 프린터 제조업,19870130,,,,,,,,,,52,,0,,,,,,20251008,20251014
1101110518641,(주)정방섬유,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518667,(주)삼보플랜트,,,강시학,,,,,1128113544,08748,서울 관악구 봉천10동,873-38,,82-02-887-1001,02-888-8444,,19810401,,,,,,,,,,13,,0,,,,,,20200517,20200517
1101110518724,(주)경림기전,,,박찬규,,,,,1338115608,14306,경기 광명시 하안동,53-4  천일빌딩  503호,,82-02-895-2501,,,19870202,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110518732,도투락식품(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518758,제영통상(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518782,대한전기기계공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110518790,성심의료산업주식회사,"SUNG SIM MEDICAL SUPPLY CO.,LTD",성심의료산업,윤대명,E,기타,,,1078119172,07247,서울특별시 영등포구 버드나루로 69 (영등포동7가),,www.ssmc.co.kr,02-2633-0019,02-2677-2286,,19870302,12,,,,,,,,,0,,0,,,,00239718,2024/06/28,20200509,20260914
1101110518790,성심의료산업주식회사,"SUNG SIM MEDICAL SUPPLY CO.,LTD",성심의료산업,윤대명,E,기타,,,1078119172,07247,서울특별시 영등포구 버드나루로 69 (영등포동7가),서울특별시 영등포구 버드나루로 69 (영등포동7가),www.ssmc.co.kr,02-2633-0019,02-2677-2286,,19870302,12,,,,,,,,,0,,0,,,,00239718,2024/06/28,20260101,20260101
1101110518815,신승상사(주),Sin Seung,신승상사,정용태,E,기타,,,2208101335,05350,서울특별시 강동구 천호대로 1203 (길동) TS타워 5층,,,02-401-6247,02-401-4570,,19870301,12,,,,,,,,,0,,0,,,,01086830,2021/02/25,20200509,20260914
1101110518815,신승상사(주),Sin Seung,신승상사,정용태,E,기타,,,2208101335,05350,서울특별시 강동구 천호대로 1203 (길동) TS타워 5층,서울특별시 강동구 천호대로 1203 (길동) TS타워 5층,,02-401-6247,02-401-4570,,19870301,12,,,,,,,,,0,,0,,,,01086830,2021/02/25,20260101,20260101
1101110518922,존코커릴하몬,John Cockerill Hamon,존코커릴하몬,남선일,E,기타,,,2148105336,06744,"서울특별시 서초구 바우뫼로37길 58 5, 6, 7층(양재동)",,www.hamon.com,02-3473-1284,02-3473-5378,,19870205,12,,,,,,,,,0,,0,,,,00535603,2024/04/17,20240417,20260914
1101110518922,존코커릴하몬,John Cockerill Hamon,존코커릴하몬,남선일,E,기타,,,2148105336,06744,"서울특별시 서초구 바우뫼로37길 58 5, 6, 7층(양재동)","서울특별시 서초구 바우뫼로37길 58 5, 6, 7층(양재동)",www.hamon.com,02-3473-1284,02-3473-5378,,19870205,12,,,,,,,,,0,,0,,,,00535603,2024/04/17,20260101,20260101
1101110518922,존코커릴하몬,John Cockerill Hamon,존코커릴하몬,박용택,E,기타,,,2148105336,06744,"서울특별시 서초구 바우뫼로37길 58 5, 6, 7층(양재동)",,www.hamon.com,02-3473-1284,02-3473-5378,,19870205,12,,,,,,,,,0,,0,,,,00535603,2024/01/26,20240126,20240416
1101110518922,한국하몬,Hamon Korea,한국하몬,전금홍,E,기타,,,2148105336,135080,서울특별시 강남구 역삼동 736-17 서울빌딩 5층,,www.hamon.com,02-508-5871,02-3473-5378,,19870205,12,,,,,,,,,0,,0,,,,00535603,2022/04/26,20200509,20240125
1101110518956,(주)섬유저널,.,,김숙경,,,,,2118160169,06032,서울 강남구 신사동,586-1,,82-02-515-2235,02-515-2745,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110519003,(주)서연탑메탈,"SEOYON TOPMETAL CO., LTD.",서연탑메탈,최원재,A,코스닥,,,1398102284,21691,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",,www.seoyontop.com,032-820-3216,032-816-3484,,19870205,12,,,11/06/24,,,,,,217,10.5,74833000,삼정회계법인,적정의견,,00153278,2024/12/16,20260312,20260914
1101110519003,(주)서연탑메탈,"SEOYON TOPMETAL CO., LTD.",서연탑메탈,최원재,A,코스닥,,,1398102284,21691,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",,www.seoyontop.com,032-820-3216,032-816-3484,,19870205,12,,,11/06/24,,,,,,210,11.5,72249000,삼정회계법인,적정의견,,00153278,2024/12/16,20250314,20260311
1101110519003,(주)서연탑메탈,"SEOYON TOPMETAL CO., LTD.",서연탑메탈,최원재,A,코스닥,,,1398102284,21691,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단","인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",www.seoyontop.com,032-820-3216,032-816-3484,,19870205,12,,,11/06/24,,,,,,210,11.5,72249000,삼정회계법인,적정의견,,00153278,2024/12/16,20260101,20260101
